cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch,umap_1,umap_2,scraw_reconstruction_weight
2453,2453,4,ductal,ductal,human2,-2.4606214,17.87249,1.124286413192749
2454,2454,2,alpha,delta,human2,7.246247,7.0716767,2.178925037384033
2455,2455,5,alpha,alpha,human2,10.206449,7.4942355,0.9160693883895874
2456,2456,4,ductal,ductal,human2,-2.4895058,17.941105,1.86659574508667
2457,2457,5,alpha,alpha,human2,10.720425,8.302173,0.5895386934280396
2458,2458,1,beta,beta,human2,9.404041,-3.1856143,0.6334357261657715
2459,2459,3,activated_stellate,activated_stellate,human2,-8.810337,-1.0820439,1.652835488319397
2460,2460,4,ductal,ductal,human2,-2.6339183,17.992157,1.2567585706710815
2461,2461,7,mast,macrophage,human2,22.552322,6.335142,3.505232334136963
2462,2462,5,alpha,alpha,human2,11.066802,7.771337,0.7360020875930786
2463,2463,1,beta,beta,human2,8.122866,-1.5038134,0.7904711365699768
2464,2464,5,alpha,alpha,human2,7.8703322,6.605346,1.568456768989563
2465,2465,5,alpha,alpha,human2,10.433171,7.796559,0.7795838117599487
2466,2466,1,beta,beta,human2,8.785092,-1.6731985,0.6791523694992065
2467,2467,2,gamma,delta,human2,7.1283865,4.4135747,2.044881820678711
2468,2468,1,beta,beta,human2,8.703296,-2.010298,0.6534789800643921
2469,2469,0,ductal,acinar,human2,-3.4893503,17.113663,1.9286489486694336
2470,2470,4,ductal,ductal,human2,-2.4549088,18.010015,0.8341005444526672
2471,2471,4,ductal,ductal,human2,-3.3364944,19.922379,1.1407666206359863
2472,2472,4,ductal,ductal,human2,-3.1035204,18.888115,0.9906163215637208
2473,2473,5,alpha,alpha,human2,9.421911,6.7482133,1.546233296394348
2474,2474,1,beta,beta,human2,7.977594,-1.0578898,0.808078408241272
2475,2475,2,ductal,delta,human2,6.0105424,6.321836,1.8921637535095213
2476,2476,1,beta,beta,human2,7.4328423,-0.7180406,0.6097469329833984
2477,2477,6,endothelial,endothelial,human2,-7.136661,-4.157952,1.6009891033172607
2478,2478,1,beta,beta,human2,7.600807,-0.5757317,0.666568398475647
2479,2479,1,beta,beta,human2,7.7410746,-1.5295367,0.7271164655685425
2480,2480,7,macrophage,macrophage,human2,22.667988,6.243295,2.9452240467071533
2481,2481,2,gamma,delta,human2,6.9038363,4.701198,1.74258291721344
2482,2482,4,ductal,ductal,human2,-2.3153205,17.754114,1.7689688205718994
2483,2483,4,ductal,ductal,human2,-2.8566916,18.66388,0.9788722395896912
2484,2484,1,beta,beta,human2,8.402695,-2.1034408,0.6403725147247314
2485,2485,3,quiescent_stellate,activated_stellate,human2,-8.669293,-2.2929413,1.735239028930664
2486,2486,4,ductal,ductal,human2,-2.415578,18.443733,1.813486695289612
2487,2487,5,alpha,alpha,human2,9.305193,7.908869,0.7246015071868896
2488,2488,5,alpha,alpha,human2,10.684577,7.861244,0.4688215553760528
2489,2489,4,ductal,ductal,human2,-3.3270397,19.962225,1.2432819604873655
2490,2490,2,alpha,delta,human2,7.5868173,6.5656457,1.8377807140350344
2491,2491,4,ductal,ductal,human2,-2.9230254,19.946917,1.4599169492721558
2492,2492,1,beta,beta,human2,7.496763,-0.7190007,0.6595995426177979
2493,2493,5,alpha,alpha,human2,7.682801,7.8230424,1.341522455215454
2494,2494,4,ductal,ductal,human2,-2.572171,18.448666,1.9536612033843996
2495,2495,1,beta,beta,human2,7.6220064,-0.5912031,0.731582522392273
2496,2496,2,delta,delta,human2,7.0685573,4.1710486,0.9928516745567322
2497,2497,7,alpha,macrophage,human2,22.518698,6.3637753,4.285896301269531
2498,2498,5,alpha,alpha,human2,12.98163,9.639206,0.5818244814872742
2499,2499,5,alpha,alpha,human2,10.836794,8.979657,1.5098707675933838
2500,2500,5,alpha,alpha,human2,11.773468,8.781862,0.449999988079071
2501,2501,2,delta,delta,human2,7.4455132,4.802959,1.1953386068344116
2502,2502,4,ductal,ductal,human2,-2.6456816,18.005285,1.2687309980392456
2503,2503,5,alpha,alpha,human2,11.157993,8.383864,0.4605749845504761
2504,2504,2,delta,delta,human2,7.0156593,4.278111,0.7435174584388733
2505,2505,2,delta,delta,human2,6.9892416,4.1971745,0.7835032343864441
2506,2506,2,delta,delta,human2,6.7466044,4.1743026,0.7768892645835876
2507,2507,3,activated_stellate,activated_stellate,human2,-8.52526,-1.278841,2.5520594120025635
2508,2508,1,beta,beta,human2,10.5963955,-2.598664,0.5813397169113159
2509,2509,2,delta,delta,human2,7.726742,5.739723,1.3655972480773926
2510,2510,0,ductal,acinar,human2,-3.5695348,16.390484,1.5644357204437256
2511,2511,0,ductal,acinar,human2,-3.1700256,17.190481,1.878006935119629
2512,2512,0,ductal,acinar,human2,-3.6476905,16.64893,1.7294213771820068
2513,2513,4,ductal,ductal,human2,-2.5475986,21.016039,1.8148044347763064
2514,2514,5,alpha,alpha,human2,13.076558,10.051252,0.5293934345245361
2515,2515,2,delta,delta,human2,6.3712754,3.7808323,0.7171089053153992
2516,2516,7,macrophage,macrophage,human2,23.202375,5.831815,2.122018814086914
2517,2517,1,beta,beta,human2,11.806129,-3.23256,0.6335564851760864
2518,2518,2,delta,delta,human2,6.86162,4.379296,0.7837778329849243
2519,2519,0,ductal,acinar,human2,-3.7088451,16.72782,1.7683281898498535
2520,2520,1,beta,beta,human2,11.005731,-2.8022258,0.5756227970123291
2521,2521,2,delta,delta,human2,7.095647,4.5260243,0.7149974703788757
2522,2522,5,alpha,alpha,human2,13.079383,9.710624,0.5150535702705383
2523,2523,5,alpha,alpha,human2,11.503969,8.778251,0.4522984027862549
2524,2524,3,activated_stellate,activated_stellate,human2,-9.360115,-0.73645014,2.006117582321167
2525,2525,4,ductal,ductal,human2,-3.5647376,17.296577,2.0750482082366943
2526,2526,1,beta,beta,human2,10.490547,-2.0661693,0.6780573129653931
2527,2527,0,ductal,acinar,human2,-3.3578656,17.161276,1.6069687604904177
2528,2528,5,alpha,alpha,human2,11.269512,9.270191,0.5946700572967529
2529,2529,2,delta,delta,human2,6.9049034,4.581847,0.8250773549079895
2530,2530,4,ductal,ductal,human2,-2.4059112,18.491669,0.9459128975868224
2531,2531,0,ductal,acinar,human2,-3.323062,15.887454,2.2075181007385254
2532,2532,1,beta,beta,human2,10.437264,-2.7913961,0.5634124279022217
2533,2533,5,alpha,alpha,human2,12.744702,9.036595,0.5935007333755493
2534,2534,5,alpha,alpha,human2,12.403641,8.514298,1.884407639503479
2535,2535,1,beta,beta,human2,11.10145,-2.547776,0.7597430944442749
2536,2536,5,alpha,alpha,human2,12.59583,8.70359,0.4825462996959686
2537,2537,1,beta,beta,human2,10.753762,-2.9218833,0.5612614750862122
2538,2538,0,ductal,acinar,human2,-3.6400561,16.630018,1.6242940425872805
2539,2539,0,ductal,acinar,human2,-3.6600037,16.71272,1.5441102981567385
2540,2540,0,ductal,acinar,human2,-3.6773942,16.824495,1.7395858764648438
2541,2541,1,beta,beta,human2,10.985169,-2.7013888,0.6049622297286987
2542,2542,2,delta,delta,human2,7.542269,4.7224727,0.7355226874351501
2543,2543,1,beta,beta,human2,11.810532,-3.3364668,0.5816292762756348
2544,2544,1,beta,beta,human2,10.841572,-2.158016,0.6258571147918701
2545,2545,4,ductal,ductal,human2,-2.7183456,21.048378,1.5451771020889282
2546,2546,5,alpha,alpha,human2,12.692307,9.213992,0.4725440740585327
2547,2547,0,ductal,acinar,human2,-3.5973532,17.015846,1.7587530612945557
2548,2548,4,ductal,ductal,human2,-2.1358037,19.500578,1.0660297870635986
2549,2549,1,beta,beta,human2,10.611374,-3.2965872,0.4895868003368377
2550,2550,5,alpha,alpha,human2,11.541708,8.283648,1.2520639896392822
2551,2551,1,beta,beta,human2,11.826695,-2.7400756,0.5799046754837036
2552,2552,1,beta,beta,human2,10.43578,-2.9678586,0.6259574890136719
2553,2553,1,beta,beta,human2,10.935705,-2.749356,0.7072522640228271
2554,2554,5,alpha,alpha,human2,12.150281,8.551327,0.4805937707424164
2555,2555,5,alpha,alpha,human2,12.859907,9.27313,0.4869189262390136
2556,2556,1,beta,beta,human2,8.464612,-0.11407971,1.4215394258499146
2557,2557,1,beta,beta,human2,12.147991,-2.5508966,0.9715146422386168
2558,2558,5,alpha,alpha,human2,12.756379,9.845208,0.6268143653869629
2559,2559,1,beta,beta,human2,10.955513,-2.6107974,0.5104972720146179
2560,2560,1,beta,beta,human2,11.3404045,-1.8437036,0.739510715007782
2561,2561,1,beta,beta,human2,11.900038,-2.7049303,0.5913532376289368
2562,2562,0,ductal,acinar,human2,-3.6698718,16.73652,1.6825515031814575
2563,2563,1,beta,beta,human2,12.715434,-2.6736004,0.5953240990638733
2564,2564,3,activated_stellate,activated_stellate,human2,-9.241607,-1.0070697,2.133448839187622
2565,2565,1,beta,beta,human2,11.487303,-3.21834,0.7594919204711914
2566,2566,0,ductal,acinar,human2,-3.540971,16.260122,1.781116604804993
2567,2567,1,beta,beta,human2,10.905156,-2.6526403,0.5538191199302673
2568,2568,1,beta,beta,human2,11.324022,-2.089133,0.6433396339416504
2569,2569,5,alpha,alpha,human2,11.244063,8.514057,0.7724736928939819
2570,2570,4,ductal,ductal,human2,-2.903384,20.002356,1.011849045753479
2571,2571,0,ductal,acinar,human2,-3.5248535,17.161734,1.773868203163147
2572,2572,1,beta,beta,human2,8.783923,-1.8103032,0.5742284655570984
2573,2573,0,ductal,acinar,human2,-3.6308868,16.971954,1.8470308780670168
2574,2574,5,alpha,alpha,human2,12.793053,8.847861,0.4869448840618133
2575,2575,4,ductal,ductal,human2,-2.8451893,20.204004,1.4890878200531006
2576,2576,2,gamma,delta,human2,9.082102,6.451028,1.3398406505584717
2577,2577,5,alpha,alpha,human2,12.980229,10.058372,1.0644925832748413
2578,2578,1,beta,beta,human2,11.210873,-2.9485354,0.9541603922843932
2579,2579,1,beta,beta,human2,10.612636,-2.3544683,0.5102370381355286
2580,2580,3,activated_stellate,activated_stellate,human2,-9.23512,-0.72708297,1.4988305568695068
2581,2581,1,beta,beta,human2,12.134765,-2.7417722,1.0049816370010376
2582,2582,1,beta,beta,human2,10.695466,-2.8061366,0.5901159048080444
2583,2583,5,alpha,alpha,human2,13.177786,10.002164,0.4886344373226166
2584,2584,1,beta,beta,human2,10.536001,-3.3808138,0.756312906742096
2585,2585,2,gamma,delta,human2,8.617129,5.9910765,1.0050244331359863
2586,2586,1,beta,beta,human2,12.014277,-1.8729432,1.0805010795593262
2587,2587,5,alpha,alpha,human2,12.500669,9.098424,0.5707463622093201
2588,2588,0,ductal,acinar,human2,-3.1540205,17.20144,1.9048455953598025
2589,2589,1,beta,beta,human2,11.249434,-2.86581,0.545626163482666
2590,2590,5,alpha,alpha,human2,12.566087,8.764873,0.532191812992096
2591,2591,5,alpha,alpha,human2,13.071153,9.249206,0.5560685396194458
2592,2592,1,beta,beta,human2,12.620171,-2.8939772,0.5451692938804626
2593,2593,5,alpha,alpha,human2,12.1901,8.417147,0.4576034247875213
2594,2594,5,alpha,alpha,human2,12.23989,8.851399,0.4535059034824371
2595,2595,5,alpha,alpha,human2,13.12646,9.780338,0.5495040416717529
2596,2596,5,alpha,alpha,human2,13.256536,9.806918,0.5300861597061157
2597,2597,3,activated_stellate,activated_stellate,human2,-9.264941,-0.95376813,1.4911932945251465
2598,2598,5,alpha,alpha,human2,12.313295,8.428047,0.666172444820404
2599,2599,3,activated_stellate,activated_stellate,human2,-9.1099205,-0.8814909,1.5192201137542725
2600,2600,1,beta,beta,human2,10.82638,-2.711847,0.5798070430755615
2601,2601,2,gamma,delta,human2,8.160815,6.180801,1.467017412185669
2602,2602,5,alpha,alpha,human2,12.765771,9.864905,0.4664841294288635
2603,2603,1,beta,beta,human2,12.654626,-2.1978524,0.727425754070282
2604,2604,2,delta,delta,human2,7.6208715,4.617078,1.001284122467041
2605,2605,0,ductal,acinar,human2,-3.3442075,17.36373,1.5207595825195312
2606,2606,5,alpha,alpha,human2,13.102159,9.908425,0.5883675217628479
2607,2607,3,activated_stellate,activated_stellate,human2,-9.13694,-1.1624641,2.1382999420166016
2608,2608,2,beta,delta,human2,8.578394,5.4173584,1.1455849409103394
2609,2609,5,alpha,alpha,human2,11.50187,9.190376,0.8042262196540833
2610,2610,5,alpha,alpha,human2,13.086991,10.055341,0.5374288558959961
2611,2611,5,alpha,alpha,human2,12.97435,9.950073,0.5524255633354187
2612,2612,1,beta,beta,human2,12.115546,-2.601661,0.6288059949874878
2613,2613,1,beta,beta,human2,11.756436,-2.31484,0.8368329405784607
2614,2614,3,activated_stellate,activated_stellate,human2,-9.303566,-0.9011097,1.6184024810791016
2615,2615,7,macrophage,macrophage,human2,23.197144,5.837792,2.1302106380462646
2616,2616,0,ductal,acinar,human2,-3.585237,17.038479,1.682127833366394
2617,2617,1,beta,beta,human2,11.662137,-3.0426729,0.629397451877594
2618,2618,1,beta,beta,human2,12.540969,-2.6279502,0.5735378265380859
2619,2619,5,alpha,alpha,human2,11.71589,9.011062,0.4506592750549316
2620,2620,1,beta,beta,human2,10.802413,-2.7361734,0.6167404651641846
2621,2621,1,beta,beta,human2,12.111793,-2.3088448,0.5749564170837402
2622,2622,0,ductal,acinar,human2,-3.2088237,17.244606,1.5119975805282593
2623,2623,5,alpha,alpha,human2,12.826781,8.898875,0.7561305165290833
2624,2624,2,delta,delta,human2,6.392301,4.59161,1.058528184890747
2625,2625,1,beta,beta,human2,11.158714,-2.67505,0.55672287940979
2626,2626,1,beta,beta,human2,11.547473,-2.4637604,0.6191733479499817
2627,2627,5,alpha,alpha,human2,12.55124,8.95595,0.4520242214202881
2628,2628,1,beta,beta,human2,11.967227,-2.7917252,0.6818439960479736
2629,2629,5,alpha,alpha,human2,12.204873,8.906355,0.465360552072525
2630,2630,1,beta,beta,human2,9.983844,-2.3387494,0.5565866231918335
2631,2631,4,ductal,ductal,human2,-2.7780266,20.177347,1.0340287685394287
2632,2632,1,beta,beta,human2,10.718902,-2.23759,0.532263994216919
2633,2633,5,alpha,alpha,human2,11.132099,8.372127,0.5446787476539612
2634,2634,5,alpha,alpha,human2,12.35899,8.671141,0.4659062027931213
2635,2635,2,delta,delta,human2,7.40695,4.766145,0.9757417440414428
2636,2636,1,beta,beta,human2,11.407635,-3.453573,0.6691869497299194
2637,2637,1,beta,beta,human2,8.196591,-2.0099683,0.5263529419898987
2638,2638,5,alpha,alpha,human2,11.855126,9.05502,0.5284134149551392
2639,2639,7,macrophage,macrophage,human2,23.264248,5.7738914,2.063526391983032
2640,2640,3,activated_stellate,activated_stellate,human2,-9.272107,-0.94086885,2.234161376953125
2641,2641,0,ductal,acinar,human2,-3.5763605,16.947845,1.5858882665634155
2642,2642,1,beta,beta,human2,11.98109,-2.9852264,0.6321663856506348
2643,2643,5,alpha,alpha,human2,12.908849,9.40695,0.4655122458934784
2644,2644,2,delta,delta,human2,7.0924506,4.224665,0.7506804466247559
2645,2645,7,macrophage,macrophage,human2,23.263653,5.775374,2.0867185592651367
2646,2646,2,delta,delta,human2,7.06817,4.6192846,0.6859754323959351
2647,2647,5,alpha,alpha,human2,13.086845,10.05269,0.4747918546199798
2648,2648,0,ductal,acinar,human2,-3.5992248,16.984358,1.594371318817139
2649,2649,0,acinar,acinar,human2,-2.9159012,17.087156,1.6560256481170654
2650,2650,2,delta,delta,human2,7.6667547,4.692965,1.076160192489624
2651,2651,5,alpha,alpha,human2,10.855168,8.13224,0.4939711987972259
2652,2652,0,ductal,acinar,human2,-3.3170688,16.859386,1.5451126098632812
2653,2653,4,ductal,ductal,human2,-2.6360176,20.48986,1.163771629333496
2654,2654,5,alpha,alpha,human2,12.033576,9.607323,0.5475021600723267
2655,2655,1,beta,beta,human2,11.270285,-3.1383598,0.5663411021232605
2656,2656,4,ductal,ductal,human2,-2.1174717,20.350492,1.29047954082489
2657,2657,0,ductal,acinar,human2,-3.539458,16.634697,1.4874045848846436
2658,2658,5,alpha,alpha,human2,11.9191675,9.180385,0.4546143114566803
2659,2659,5,alpha,alpha,human2,12.940115,9.576378,0.5223132371902466
2660,2660,2,delta,delta,human2,6.260395,4.892355,1.048187255859375
2661,2661,2,delta,delta,human2,7.678607,5.536512,1.3827743530273438
2662,2662,5,alpha,alpha,human2,11.401701,8.734324,0.5547091364860535
2663,2663,5,alpha,alpha,human2,11.2967415,8.518411,0.484899640083313
2664,2664,0,ductal,acinar,human2,-3.2113159,17.304428,1.5490443706512451
2665,2665,5,alpha,alpha,human2,12.798872,9.647714,0.4739512801170349
2666,2666,2,alpha,delta,human2,8.853664,5.766424,1.687971830368042
2667,2667,2,delta,delta,human2,6.67493,3.7170663,0.799324095249176
2668,2668,5,alpha,alpha,human2,11.906192,9.776899,0.9725666642189026
2669,2669,1,beta,beta,human2,10.334614,-3.0410464,0.6023112535476685
2670,2670,1,beta,beta,human2,10.185314,-3.0934663,0.6886778473854065
2671,2671,5,alpha,alpha,human2,12.930522,9.440491,0.5071743726730347
2672,2672,4,ductal,ductal,human2,-2.5538795,20.750753,1.3471328020095823
2673,2673,2,delta,delta,human2,6.994611,4.728,0.8947367668151855
2674,2674,5,alpha,alpha,human2,12.205651,8.426816,1.691469430923462
2675,2675,3,activated_stellate,activated_stellate,human2,-9.399468,-0.7647522,1.5445300340652466
2676,2676,2,delta,delta,human2,6.564662,4.001708,0.8695537447929382
2677,2677,1,beta,beta,human2,9.270712,-2.258675,0.5207907557487488
2678,2678,2,gamma,delta,human2,8.506274,6.1623106,1.131200671195984
2679,2679,2,delta,delta,human2,7.5686016,4.605928,0.8522132635116577
2680,2680,2,gamma,delta,human2,8.61842,6.221138,1.1220260858535769
2681,2681,1,beta,beta,human2,10.638695,-2.5511985,0.8946931958198547
2682,2682,4,ductal,ductal,human2,-2.1323626,20.670046,1.3869324922561646
2683,2683,5,alpha,alpha,human2,13.00778,9.930589,0.7918660640716553
2684,2684,4,ductal,ductal,human2,-2.7699504,20.542965,1.0878207683563232
2685,2685,5,alpha,alpha,human2,12.021053,8.567275,0.5152014493942261
2686,2686,4,ductal,ductal,human2,-2.0458,19.585766,1.286185383796692
2687,2687,1,beta,beta,human2,9.335212,-2.5611212,0.5272241234779358
2688,2688,4,ductal,ductal,human2,-2.6283035,21.055668,1.398957133293152
2689,2689,5,alpha,alpha,human2,12.115438,9.856932,1.2310066223144531
2690,2690,1,beta,beta,human2,11.902004,-3.0358784,0.5423644185066223
2691,2691,1,beta,beta,human2,11.509051,-2.205905,0.5587027668952942
2692,2692,0,ductal,acinar,human2,-3.2697673,17.14699,1.7698992490768433
2693,2693,1,beta,beta,human2,9.395435,-2.2968197,0.8896512389183044
2694,2694,5,alpha,alpha,human2,13.037088,9.556515,0.5477796792984009
2695,2695,4,ductal,ductal,human2,-1.9261384,20.653524,1.586146116256714
2696,2696,3,activated_stellate,activated_stellate,human2,-8.900062,-0.87011147,1.6821178197860718
2697,2697,5,alpha,alpha,human2,12.660249,8.641463,0.5541052222251892
2698,2698,1,beta,beta,human2,10.818385,-2.8953607,0.7431182265281677
2699,2699,1,beta,beta,human2,12.029261,-3.1254652,0.5898232460021973
2700,2700,4,ductal,ductal,human2,-2.7107713,21.007086,1.2573474645614624
2701,2701,5,alpha,alpha,human2,13.083845,9.615493,0.5415512919425964
2702,2702,4,ductal,ductal,human2,-1.9207315,20.6195,1.6663763523101809
2703,2703,5,alpha,alpha,human2,12.768984,9.89331,0.6118642091751099
2704,2704,5,alpha,alpha,human2,9.906928,7.720328,0.5944282412528992
2705,2705,5,alpha,alpha,human2,11.739403,8.676641,0.4812081754207611
2706,2706,5,alpha,alpha,human2,13.163692,9.991169,0.5551339387893677
2707,2707,5,alpha,alpha,human2,11.855197,8.81722,0.4726455211639404
2708,2708,1,beta,beta,human2,10.015588,-3.3627548,0.5355748534202576
2709,2709,4,ductal,ductal,human2,-2.774007,18.057308,1.2632181644439695
2710,2710,5,alpha,alpha,human2,10.810824,7.9098587,0.5865210294723511
2711,2711,5,alpha,alpha,human2,10.613605,7.9947143,0.5008211135864258
2712,2712,5,alpha,alpha,human2,13.084452,9.412238,0.5939772725105286
2713,2713,4,ductal,ductal,human2,-2.3277862,20.551353,1.152143120765686
2714,2714,1,beta,beta,human2,11.672965,-3.2265139,0.6849662065505981
2715,2715,4,ductal,ductal,human2,-2.7441313,20.984707,1.4123858213424685
2716,2716,3,activated_stellate,activated_stellate,human2,-9.345732,-0.73751664,1.7510380744934082
2717,2717,5,alpha,alpha,human2,12.85931,9.357125,0.4663096070289612
2718,2718,1,beta,beta,human2,11.763844,-3.0968566,0.514555811882019
2719,2719,5,alpha,alpha,human2,13.006857,9.321357,0.5347182750701904
2720,2720,5,alpha,alpha,human2,13.107414,9.929919,0.8840013146400452
2721,2721,4,ductal,ductal,human2,-2.2880447,18.606895,0.8539378643035889
2722,2722,5,alpha,alpha,human2,12.034517,10.1708555,0.8547437787055969
2723,2723,5,alpha,alpha,human2,11.748416,9.66511,0.4550573527812958
2724,2724,1,beta,beta,human2,10.941326,-2.7988153,0.5448618531227112
2725,2725,1,beta,beta,human2,10.9641485,-2.78903,0.5380179286003113
2726,2726,1,beta,beta,human2,11.498122,-3.3171263,0.5985987782478333
2727,2727,1,beta,beta,human2,10.739479,-2.8616986,0.5672008395195007
2728,2728,0,ductal,acinar,human2,-3.595798,16.680672,1.4985812902450562
2729,2729,7,macrophage,macrophage,human2,23.311583,5.729298,2.3171920776367188
2730,2730,5,alpha,alpha,human2,12.335732,9.137162,0.5659168362617493
2731,2731,0,ductal,acinar,human2,-3.1640642,17.234156,1.5610181093215942
2732,2732,5,alpha,alpha,human2,10.997806,8.109201,0.4944897294044494
2733,2733,1,beta,beta,human2,9.143208,-2.0783465,0.6786669492721558
2734,2734,1,beta,beta,human2,11.85324,-2.0357118,0.9925785660743712
2735,2735,4,ductal,ductal,human2,-2.4451206,20.377846,1.2712528705596924
2736,2736,1,beta,beta,human2,9.509863,-1.4911278,0.8343592286109924
2737,2737,2,delta,delta,human2,7.4910793,5.109956,1.1976048946380615
2738,2738,3,quiescent_stellate,activated_stellate,human2,-9.207468,-1.951129,2.5691592693328857
2739,2739,5,alpha,alpha,human2,12.809867,9.996255,0.5027557611465454
2740,2740,5,alpha,alpha,human2,13.056661,9.379517,0.4713063836097717
2741,2741,1,beta,beta,human2,9.381147,-2.2194266,0.6711204648017883
2742,2742,4,ductal,ductal,human2,-2.4198093,20.360765,1.528098464012146
2743,2743,1,beta,beta,human2,10.952939,-2.8813748,0.736322283744812
2744,2744,5,alpha,alpha,human2,11.6627,8.096806,0.5666730403900146
2745,2745,1,beta,beta,human2,12.394242,-2.8455672,0.650575578212738
2746,2746,5,alpha,alpha,human2,13.068936,9.208024,0.5621283650398254
2747,2747,1,beta,beta,human2,11.320731,-2.9018347,0.7301610112190247
2748,2748,1,beta,beta,human2,9.438864,-2.54408,0.6920067667961121
2749,2749,1,beta,beta,human2,10.426779,-3.0766006,0.5681571364402771
2750,2750,1,beta,beta,human2,9.926386,-3.3640387,0.6123005151748657
2751,2751,5,alpha,alpha,human2,11.095909,8.632194,0.4715388417243957
2752,2752,5,alpha,alpha,human2,11.51589,8.761412,0.5121897459030151
2753,2753,1,beta,beta,human2,11.657918,-3.2577877,0.6419174075126648
2754,2754,5,alpha,alpha,human2,11.952774,8.807593,0.5249435901641846
2755,2755,2,delta,delta,human2,7.2666774,4.652043,0.8116059899330139
2756,2756,5,alpha,alpha,human2,12.957154,9.341672,0.4967363774776459
2757,2757,1,beta,beta,human2,7.803076,0.7942166,0.8185591101646423
2758,2758,3,schwann,activated_stellate,human2,-7.947353,-1.9669453,3.989679336547852
2759,2759,1,beta,beta,human2,12.836508,-2.6459455,0.6644740700721741
2760,2760,1,beta,beta,human2,11.438117,-2.3151178,0.5320521593093872
2761,2761,5,alpha,alpha,human2,11.424513,8.085499,0.4607413113117218
2762,2762,5,alpha,alpha,human2,12.11877,9.13803,0.593870222568512
2763,2763,5,alpha,alpha,human2,12.136201,8.397919,0.5992593169212341
2764,2764,1,beta,beta,human2,10.555458,-3.0025492,0.6749259233474731
2765,2765,5,alpha,alpha,human2,12.161161,8.12504,0.8158922791481018
2766,2766,1,beta,beta,human2,9.843436,-2.5225983,0.7714253664016724
2767,2767,4,ductal,ductal,human2,-2.8732233,20.054005,1.4367945194244385
2768,2768,4,ductal,ductal,human2,-2.644547,18.521116,0.8778833746910095
2769,2769,2,gamma,delta,human2,8.821559,6.310129,1.0914520025253296
2770,2770,1,beta,beta,human2,8.828603,-1.857337,0.630027174949646
2771,2771,5,alpha,alpha,human2,12.523464,8.5465145,0.6255927085876465
2772,2772,4,ductal,ductal,human2,-1.9287351,20.356354,1.2400591373443604
2773,2773,1,beta,beta,human2,10.810126,-3.0326235,0.5881005525588989
2774,2774,4,ductal,ductal,human2,-2.5046854,17.907888,1.3086464405059814
2775,2775,4,ductal,ductal,human2,-1.9632528,20.67088,1.3781533241271973
2776,2776,5,alpha,alpha,human2,12.10373,8.282509,0.4897563457489013
2777,2777,3,activated_stellate,activated_stellate,human2,-9.378438,-0.7804105,1.571587324142456
2778,2778,2,delta,delta,human2,7.956868,5.3762155,1.0060207843780518
2779,2779,1,beta,beta,human2,10.837181,-2.8197117,0.5939317345619202
2780,2780,1,beta,beta,human2,11.539969,-3.3056042,0.5529002547264099
2781,2781,1,beta,beta,human2,9.96694,-2.5727448,0.5315732955932617
2782,2782,5,alpha,alpha,human2,12.822862,8.770697,0.600237250328064
2783,2783,5,alpha,alpha,human2,12.934165,9.352311,0.6791887879371643
2784,2784,5,alpha,alpha,human2,12.804508,9.2585125,0.7717788219451904
2785,2785,3,activated_stellate,activated_stellate,human2,-8.838542,-0.8377889,1.882535696029663
2786,2786,5,alpha,alpha,human2,11.637152,9.791942,0.7835643291473389
2787,2787,5,alpha,alpha,human2,12.93929,9.230095,1.2280633449554443
2788,2788,5,alpha,alpha,human2,12.84102,9.655859,0.5191040635108948
2789,2789,5,alpha,alpha,human2,12.294461,8.381199,0.8737330436706543
2790,2790,5,alpha,alpha,human2,12.724286,8.801909,0.5429134964942932
2791,2791,2,delta,delta,human2,6.6806583,4.6317677,0.7923344969749451
2792,2792,5,alpha,alpha,human2,11.790311,8.064227,0.5193521976470947
2793,2793,2,gamma,delta,human2,8.055928,5.739813,1.2322694063186646
2794,2794,5,alpha,alpha,human2,11.059916,8.163823,0.6546837687492371
2795,2795,5,alpha,alpha,human2,11.3757,7.927563,0.8778653740882874
2796,2796,2,gamma,delta,human2,7.2445083,4.774449,1.8968658447265625
2797,2797,5,alpha,alpha,human2,12.155194,8.938694,0.5111064910888672
2798,2798,5,alpha,alpha,human2,12.5456,8.503652,0.4558550417423248
2799,2799,5,alpha,alpha,human2,10.746518,7.804343,0.9732149839401244
2800,2800,5,alpha,alpha,human2,10.353874,7.420158,1.0910056829452517
2801,2801,4,ductal,ductal,human2,-2.5415895,20.909813,1.3061206340789795
2802,2802,5,alpha,alpha,human2,13.084473,9.383349,0.4755814969539642
2803,2803,3,activated_stellate,activated_stellate,human2,-9.306764,-0.81436676,1.3702539205551147
2804,2804,5,alpha,alpha,human2,12.154601,9.277253,0.9670987725257874
2805,2805,2,delta,delta,human2,7.172913,5.2264695,0.8152193427085876
2806,2806,5,alpha,alpha,human2,12.542994,9.404795,0.457852691411972
2807,2807,5,alpha,alpha,human2,11.980333,8.035125,0.5062704682350159
2808,2808,5,alpha,alpha,human2,11.786196,8.182105,0.6434469223022461
2809,2809,4,ductal,ductal,human2,-2.3177779,18.111776,1.244550347328186
2810,2810,2,delta,delta,human2,7.6872554,5.572202,1.144005298614502
2811,2811,5,alpha,alpha,human2,11.882658,8.532023,0.4950305223464966
2812,2812,5,alpha,alpha,human2,11.253328,7.7388263,0.5050650238990784
2813,2813,5,alpha,alpha,human2,10.863045,8.175932,0.4870802164077759
