cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch,umap_1,umap_2,scraw_reconstruction_weight
1247,1247,9,beta,quiescent_stellate,human1,10.484489,20.746836,0.8774731755256653
1248,1248,9,beta,quiescent_stellate,human1,10.005214,20.68087,0.5747990608215332
1249,1249,9,beta,quiescent_stellate,human1,9.612007,20.60869,0.5593807697296143
1250,1250,4,acinar,acinar,human1,5.526479,27.47316,0.8303275108337402
1251,1251,2,delta,delta,human1,-13.699035,2.8671603,0.7344841361045837
1252,1252,3,ductal,t_cell,human1,15.5139265,-0.07038417,1.170737624168396
1253,1253,5,macrophage,endothelial,human1,6.6254106,19.744892,2.6498193740844727
1254,1254,2,delta,delta,human1,-13.42253,3.096037,0.6819038987159729
1255,1255,9,beta,quiescent_stellate,human1,9.341605,19.953556,1.1501843929290771
1256,1256,9,beta,quiescent_stellate,human1,10.372929,20.653975,0.5830345153808594
1257,1257,2,delta,delta,human1,-12.378397,3.892854,0.7573537826538086
1258,1258,2,delta,delta,human1,-11.8796015,4.237445,1.2736161947250366
1259,1259,9,beta,quiescent_stellate,human1,10.0147915,20.604816,0.5917854905128479
1260,1260,2,delta,delta,human1,-13.211549,3.2681837,0.7395300269126892
1261,1261,9,beta,quiescent_stellate,human1,8.552982,20.415125,0.7036780118942261
1262,1262,2,delta,delta,human1,-13.2492075,3.2367845,0.7586324214935303
1263,1263,4,acinar,acinar,human1,5.4831624,27.503351,0.722744882106781
1264,1264,2,delta,delta,human1,-11.64121,4.3780494,1.1317096948623655
1265,1265,9,beta,quiescent_stellate,human1,9.717727,20.569756,0.6663228273391724
1266,1266,10,acinar,epsilon,human1,12.785849,11.675292,1.1977766752243042
1267,1267,9,beta,quiescent_stellate,human1,8.429427,20.222227,0.5713605284690857
1268,1268,9,beta,quiescent_stellate,human1,10.401416,20.717487,0.6543794870376587
1269,1269,12,ductal,ductal,human1,19.667767,-2.7921898,3.617739677429199
1270,1270,2,delta,delta,human1,-11.344431,4.534316,1.25565505027771
1271,1271,2,delta,delta,human1,-12.675249,3.6653216,0.7780331373214722
1272,1272,3,beta,t_cell,human1,6.582436,20.266523,0.6497277021408081
1273,1273,2,delta,delta,human1,-12.382463,3.8887274,0.7349263429641724
1274,1274,2,delta,delta,human1,-10.546289,4.889227,0.778744101524353
1275,1275,9,beta,quiescent_stellate,human1,9.850246,20.47588,0.8001840710639954
1276,1276,1,alpha,alpha,human1,11.645549,-13.068948,0.455794095993042
1277,1277,9,beta,quiescent_stellate,human1,10.054481,20.708176,0.5825884938240051
1278,1278,4,acinar,acinar,human1,6.4259496,25.986477,0.8096644878387451
1279,1279,6,alpha,gamma,human1,12.646745,-10.478279,0.5007533431053162
1280,1280,1,alpha,alpha,human1,15.805279,-12.573756,0.4592741429805755
1281,1281,3,beta,t_cell,human1,8.50103,20.56994,0.5764201879501343
1282,1282,9,beta,quiescent_stellate,human1,9.938845,20.602427,0.6544594764709473
1283,1283,9,beta,quiescent_stellate,human1,10.48382,20.754091,0.5347412824630737
1284,1284,5,beta,endothelial,human1,8.117516,20.629269,0.6835969686508179
1285,1285,9,beta,quiescent_stellate,human1,8.004694,19.99583,0.69050133228302
1286,1286,3,beta,t_cell,human1,9.989608,20.69178,0.6654418110847473
1287,1287,9,beta,quiescent_stellate,human1,10.130955,20.307318,0.9470739960670472
1288,1288,3,beta,t_cell,human1,5.4511657,20.146227,0.5719580054283142
1289,1289,2,delta,delta,human1,-11.224586,4.588106,1.0127322673797607
1290,1290,9,beta,quiescent_stellate,human1,10.129172,20.71254,0.5515727400779724
1291,1291,9,beta,quiescent_stellate,human1,8.181139,20.210186,0.5046716928482056
1292,1292,2,delta,delta,human1,-12.540281,3.7694464,0.7906138300895691
1293,1293,9,beta,quiescent_stellate,human1,8.859994,20.078403,0.5717456936836243
1294,1294,9,beta,quiescent_stellate,human1,10.0020485,20.641777,0.8058751225471497
1295,1295,9,beta,quiescent_stellate,human1,9.247688,20.01827,0.5719067454338074
1296,1296,1,alpha,alpha,human1,9.59099,-11.53097,0.4525411427021026
1297,1297,2,delta,delta,human1,-11.240455,4.5717926,0.9278911352157592
1298,1298,1,alpha,alpha,human1,8.114262,-8.149975,0.5698753595352173
1299,1299,9,beta,quiescent_stellate,human1,6.4156523,19.996857,0.8403112292289734
1300,1300,2,delta,delta,human1,-12.577806,3.742421,0.8582491874694824
1301,1301,9,beta,quiescent_stellate,human1,9.687399,20.5714,0.5823853611946106
1302,1302,0,activated_stellate,activated_stellate,human1,25.26914,8.694308,2.130539655685425
1303,1303,9,beta,quiescent_stellate,human1,9.963764,20.655458,0.6350694298744202
1304,1304,11,beta,beta,human1,2.6187282,16.447886,1.017153263092041
1305,1305,2,delta,delta,human1,-11.603929,4.4093738,1.1053898334503174
1306,1306,2,delta,delta,human1,-8.745252,6.3643055,0.9382197260856628
1307,1307,3,ductal,t_cell,human1,15.479227,-0.024925815,5.136754512786865
1308,1308,10,acinar,epsilon,human1,12.163413,10.609641,0.9217593669891356
1309,1309,4,acinar,acinar,human1,5.2072115,29.4276,0.6514438390731812
1310,1310,2,delta,delta,human1,-11.349043,4.539843,0.8405665159225464
1311,1311,12,ductal,ductal,human1,19.148275,-1.9112952,1.1914749145507812
1312,1312,2,delta,delta,human1,-11.706064,4.3463755,0.8873566389083862
1313,1313,9,beta,quiescent_stellate,human1,7.7918105,20.059267,0.7262711524963379
1314,1314,12,ductal,ductal,human1,19.533772,-2.5860717,0.925239324569702
1315,1315,9,beta,quiescent_stellate,human1,8.21854,19.552156,0.9377788305282592
1316,1316,9,beta,quiescent_stellate,human1,10.484571,20.759016,0.5767099857330322
1317,1317,3,beta,t_cell,human1,5.270456,20.076189,0.5608062148094177
1318,1318,9,beta,quiescent_stellate,human1,9.513229,20.563313,0.509553849697113
1319,1319,1,alpha,alpha,human1,13.398814,-11.550607,0.4567834138870239
1320,1320,9,beta,quiescent_stellate,human1,8.273258,20.580793,0.5305004715919495
1321,1321,9,beta,quiescent_stellate,human1,9.9650545,20.435415,1.1852494478225708
1322,1322,9,beta,quiescent_stellate,human1,2.5982492,16.462683,1.654603123664856
1323,1323,9,beta,quiescent_stellate,human1,9.4778185,20.492315,0.6350141763687134
1324,1324,9,beta,quiescent_stellate,human1,10.265238,20.409697,0.5668829679489136
1325,1325,1,alpha,alpha,human1,11.276305,-13.141906,0.4572559297084808
1326,1326,4,acinar,acinar,human1,5.182376,28.709911,1.1257025003433228
1327,1327,9,beta,quiescent_stellate,human1,5.9930677,20.177475,0.5558347105979919
1328,1328,9,beta,quiescent_stellate,human1,8.228889,20.111374,1.0618443489074707
1329,1329,9,beta,quiescent_stellate,human1,10.453049,20.740934,0.6677584648132324
1330,1330,9,beta,quiescent_stellate,human1,6.4514236,20.12432,0.5864471197128296
1331,1331,2,delta,delta,human1,-11.153529,4.62883,0.7914650440216064
1332,1332,3,beta,t_cell,human1,7.8664784,20.625723,0.6167629361152649
1333,1333,9,beta,quiescent_stellate,human1,5.7494016,20.16895,0.5115667581558228
1334,1334,9,beta,quiescent_stellate,human1,9.346874,20.412535,0.5356811881065369
1335,1335,0,activated_stellate,activated_stellate,human1,24.584415,8.693189,1.9498692750930784
1336,1336,9,beta,quiescent_stellate,human1,3.3138719,18.691298,0.6323047876358032
1337,1337,2,delta,delta,human1,-12.283324,3.9703722,0.7395197153091431
1338,1338,9,beta,quiescent_stellate,human1,5.6986046,18.511877,0.5874695777893066
1339,1339,4,acinar,acinar,human1,5.940699,26.669802,1.4127068519592283
1340,1340,3,beta,t_cell,human1,9.026291,20.434172,0.8906025886535645
1341,1341,9,beta,quiescent_stellate,human1,10.434129,20.738634,0.5940222144126892
1342,1342,0,activated_stellate,activated_stellate,human1,26.11722,8.48097,1.5328713655471802
1343,1343,6,alpha,gamma,human1,12.917373,-11.374993,0.5965979695320129
1344,1344,9,beta,quiescent_stellate,human1,9.999253,20.663706,0.6517696380615234
1345,1345,9,beta,quiescent_stellate,human1,8.352095,20.122467,0.7658200263977051
1346,1346,12,quiescent_stellate,ductal,human1,18.367823,0.16839686,2.3142125606536865
1347,1347,0,activated_stellate,activated_stellate,human1,25.973621,8.529345,1.4975141286849976
1348,1348,10,acinar,epsilon,human1,6.875445,25.247644,1.7792949676513672
1349,1349,9,beta,quiescent_stellate,human1,8.623795,20.197338,0.5951851010322571
1350,1350,1,alpha,alpha,human1,14.5783205,-12.017507,0.4908967614173889
1351,1351,2,delta,delta,human1,-11.692791,4.357567,0.7987602353096008
1352,1352,4,acinar,acinar,human1,5.3057323,28.020376,1.0891493558883667
1353,1353,11,beta,beta,human1,2.5923545,15.446252,0.6554670929908752
1354,1354,9,beta,quiescent_stellate,human1,7.340757,19.796564,0.6326630115509033
1355,1355,9,beta,quiescent_stellate,human1,9.301867,20.540802,0.707482635974884
1356,1356,5,beta,endothelial,human1,7.317356,20.476786,0.6567766666412354
1357,1357,12,ductal,ductal,human1,19.211037,-2.0228007,1.0699098110198977
1358,1358,9,beta,quiescent_stellate,human1,7.455639,20.067974,0.7127964496612549
1359,1359,4,acinar,acinar,human1,5.6630845,27.05281,0.8157479166984558
1360,1360,9,beta,quiescent_stellate,human1,10.232622,20.707039,1.1587315797805786
1361,1361,11,beta,beta,human1,2.6123931,16.409908,1.0058432817459106
1362,1362,9,beta,quiescent_stellate,human1,10.349947,20.485592,0.7632756233215332
1363,1363,9,beta,quiescent_stellate,human1,6.0324364,19.909794,0.651102602481842
1364,1364,11,beta,beta,human1,1.8116748,14.51538,0.7101572751998901
1365,1365,3,beta,t_cell,human1,9.512395,20.590113,0.5969896912574768
1366,1366,6,alpha,gamma,human1,12.680181,-9.744987,0.5676296353340149
1367,1367,4,acinar,acinar,human1,5.86605,26.710392,1.0426183938980105
1368,1368,9,beta,quiescent_stellate,human1,7.999247,20.35544,0.5320211052894592
1369,1369,11,beta,beta,human1,2.8049798,16.6786,1.0779778957366943
1370,1370,1,alpha,alpha,human1,8.331281,-9.808407,0.8642915487289429
1371,1371,11,beta,beta,human1,3.9758286,17.653305,0.6792255640029907
1372,1372,9,beta,quiescent_stellate,human1,2.8183718,17.278107,0.9142882227897644
1373,1373,2,gamma,delta,human1,-7.7553654,3.9401357,1.0767213106155396
1374,1374,2,delta,delta,human1,-12.368406,3.9009125,0.7534456849098206
1375,1375,13,macrophage,macrophage,human1,1.3917773,3.4948466,2.704917907714844
1376,1376,1,alpha,alpha,human1,11.726716,-13.057024,0.4571031630039215
1377,1377,2,delta,delta,human1,-9.699884,5.2421474,0.8398150205612183
1378,1378,9,beta,quiescent_stellate,human1,9.815657,20.650816,0.6084317564964294
1379,1379,12,ductal,ductal,human1,19.067928,-1.7408519,0.9789218306541444
1380,1380,12,ductal,ductal,human1,19.45941,-2.4731362,1.131253957748413
1381,1381,1,alpha,alpha,human1,8.270666,-9.605945,0.514144778251648
1382,1382,3,beta,t_cell,human1,7.8204184,20.610615,0.6280156373977661
1383,1383,11,beta,beta,human1,2.6660986,16.47813,0.8587375283241272
1384,1384,4,acinar,acinar,human1,7.377716,24.667892,0.974175989627838
1385,1385,5,endothelial,endothelial,human1,8.278626,20.623693,2.482805013656616
1386,1386,1,alpha,alpha,human1,8.445494,-3.6386302,1.275212645530701
1387,1387,2,gamma,delta,human1,-8.461877,4.433466,1.043046951293945
1388,1388,3,beta,t_cell,human1,5.8865147,20.221008,0.7348929643630981
1389,1389,2,quiescent_stellate,delta,human1,-6.6797853,7.0757866,2.508115291595459
1390,1390,9,beta,quiescent_stellate,human1,6.9479237,20.381874,0.5568239688873291
1391,1391,2,delta,delta,human1,-10.801454,4.782796,0.8702112436294556
1392,1392,9,beta,quiescent_stellate,human1,8.058135,20.254423,0.5782575607299805
1393,1393,12,ductal,ductal,human1,18.904507,-1.4008421,1.021796941757202
1394,1394,9,beta,quiescent_stellate,human1,9.0209675,20.041048,0.5871680378913879
1395,1395,1,alpha,alpha,human1,8.371162,-2.8792973,0.8432798981666565
1396,1396,9,beta,quiescent_stellate,human1,7.654005,19.86588,1.0567753314971924
1397,1397,2,delta,delta,human1,-11.020411,4.6927238,1.0435402393341064
1398,1398,11,beta,beta,human1,1.3301221,12.64577,1.4601701498031616
1399,1399,6,alpha,gamma,human1,12.78897,-10.90326,0.5275411009788513
1400,1400,0,quiescent_stellate,activated_stellate,human1,-7.4141383,3.7846653,2.1399166584014893
1401,1401,12,ductal,ductal,human1,19.246632,-2.0859432,1.05760395526886
1402,1402,2,delta,delta,human1,-8.695039,6.4141116,1.346507906913757
1403,1403,9,beta,quiescent_stellate,human1,9.126398,20.101933,0.4946659505367279
1404,1404,9,beta,quiescent_stellate,human1,9.80672,20.582329,0.6247940063476562
1405,1405,2,delta,delta,human1,-8.367443,6.7008214,1.266490459442139
1406,1406,1,alpha,alpha,human1,8.3566885,-7.6674714,0.7743139863014221
1407,1407,9,beta,quiescent_stellate,human1,8.125721,20.24138,0.5780467987060547
1408,1408,9,beta,quiescent_stellate,human1,8.066136,20.612528,0.5821780562400818
1409,1409,2,delta,delta,human1,-8.376334,6.6968246,0.9102054238319396
1410,1410,9,beta,quiescent_stellate,human1,6.8130264,19.768806,0.5601829290390015
1411,1411,9,beta,quiescent_stellate,human1,6.923772,19.448832,0.6335813999176025
1412,1412,2,delta,delta,human1,-11.257895,4.570583,1.1892913579940796
1413,1413,12,ductal,ductal,human1,17.972456,0.98606277,1.0443850755691528
1414,1414,12,ductal,ductal,human1,18.693909,-1.0618964,1.1838037967681885
1415,1415,9,beta,quiescent_stellate,human1,7.8855906,20.471931,0.5286190509796143
1416,1416,9,beta,quiescent_stellate,human1,9.906431,20.539846,0.5845085978507996
1417,1417,9,beta,quiescent_stellate,human1,5.9161534,19.415277,0.6851316094398499
1418,1418,9,beta,quiescent_stellate,human1,9.541897,20.564697,0.545111358165741
1419,1419,5,endothelial,endothelial,human1,-1.1448702,17.199715,2.2492246627807617
1420,1420,9,beta,quiescent_stellate,human1,8.706823,19.7677,0.800383985042572
1421,1421,3,beta,t_cell,human1,5.8640475,19.72461,0.6859376430511475
1422,1422,1,alpha,alpha,human1,11.799905,-13.015073,0.5083668828010559
1423,1423,9,beta,quiescent_stellate,human1,7.183081,19.747437,0.9761370420455932
1424,1424,9,beta,quiescent_stellate,human1,10.326263,20.589327,0.6691978573799133
1425,1425,1,alpha,alpha,human1,7.8929935,-5.2752805,0.47870072722435
1426,1426,9,beta,quiescent_stellate,human1,9.565527,20.57963,0.794021725654602
1427,1427,4,acinar,acinar,human1,5.517749,27.3356,0.7023531198501587
1428,1428,2,delta,delta,human1,-6.8463955,7.130613,0.8132370710372925
1429,1429,9,beta,quiescent_stellate,human1,3.060812,16.947088,0.711795449256897
1430,1430,9,beta,quiescent_stellate,human1,7.385214,20.404348,0.6030260324478149
1431,1431,12,ductal,ductal,human1,19.42052,-2.3907292,1.173358678817749
1432,1432,12,ductal,ductal,human1,19.14197,-1.8893186,1.540683627128601
1433,1433,3,beta,t_cell,human1,5.2568464,20.052265,0.8584001660346985
1434,1434,1,alpha,alpha,human1,8.298598,-9.805434,0.991828978061676
1435,1435,9,beta,quiescent_stellate,human1,8.896458,20.339073,0.6347716450691223
1436,1436,9,beta,quiescent_stellate,human1,9.45392,19.983974,0.5891770124435425
1437,1437,12,ductal,ductal,human1,18.752396,-1.0237191,0.9315976500511168
1438,1438,1,alpha,alpha,human1,8.365013,-3.1306763,0.5956573486328125
1439,1439,0,activated_stellate,activated_stellate,human1,25.53887,8.647063,1.538352608680725
1440,1440,3,beta,t_cell,human1,8.024719,20.641329,0.6036123037338257
1441,1441,6,alpha,gamma,human1,12.173753,-7.6486387,0.4519772231578827
1442,1442,12,ductal,ductal,human1,18.868486,-1.3204178,1.1499825716018677
1443,1443,2,delta,delta,human1,-7.6677747,7.073538,0.7876625657081604
1444,1444,1,alpha,alpha,human1,8.029589,-8.265144,0.4652681052684784
1445,1445,2,gamma,delta,human1,-7.408057,3.782952,1.0013692378997805
1446,1446,9,beta,quiescent_stellate,human1,7.9067564,19.86554,0.5548064708709717
1447,1447,0,activated_stellate,activated_stellate,human1,23.742365,8.358606,1.7453464269638062
1448,1448,12,ductal,ductal,human1,18.666935,-0.85495096,3.547410726547241
1449,1449,9,beta,quiescent_stellate,human1,3.6176198,18.59402,1.2600252628326416
1450,1450,9,beta,quiescent_stellate,human1,5.1581874,19.615076,0.5216826796531677
1451,1451,0,activated_stellate,activated_stellate,human1,25.225819,8.703222,1.910914421081543
1452,1452,9,beta,quiescent_stellate,human1,8.074379,20.076744,0.561276912689209
1453,1453,2,delta,delta,human1,-9.839175,5.1890173,0.7120290994644165
1454,1454,0,activated_stellate,activated_stellate,human1,24.45088,8.668376,1.8745896816253664
1455,1455,9,beta,quiescent_stellate,human1,6.036698,20.006985,0.6782726645469666
1456,1456,2,gamma,delta,human1,-5.9531546,3.5202477,0.9617069959640504
1457,1457,9,beta,quiescent_stellate,human1,3.6373615,18.71434,0.626998245716095
1458,1458,9,beta,quiescent_stellate,human1,7.3031173,19.641867,0.6297598481178284
1459,1459,9,beta,quiescent_stellate,human1,5.2937484,19.112438,0.5426965355873108
1460,1460,2,delta,delta,human1,-7.6528106,7.0678983,0.8553606867790222
1461,1461,9,beta,quiescent_stellate,human1,7.995208,20.621958,0.5490334033966064
1462,1462,3,beta,t_cell,human1,7.8284116,20.600813,0.6951543688774109
1463,1463,1,alpha,alpha,human1,7.852534,-4.760395,0.5520275831222534
1464,1464,9,beta,quiescent_stellate,human1,4.2255497,18.603159,0.8108711242675781
1465,1465,1,alpha,alpha,human1,10.633263,-13.031224,0.4694609344005584
1466,1466,2,epsilon,delta,human1,-10.725353,4.825141,1.206956148147583
1467,1467,0,activated_stellate,activated_stellate,human1,23.839657,8.391045,1.691512107849121
1468,1468,11,beta,beta,human1,2.4866948,13.302289,0.7134663462638855
1469,1469,1,alpha,alpha,human1,7.695537,-4.141795,0.4505625665187835
1470,1470,3,ductal,t_cell,human1,15.349499,0.2776448,2.755310297012329
1471,1471,1,alpha,alpha,human1,9.591132,-11.558341,0.5606491565704346
1472,1472,9,beta,quiescent_stellate,human1,5.97635,20.0999,0.5767178535461426
1473,1473,3,beta,t_cell,human1,9.522519,20.59979,0.8419934511184692
1474,1474,2,delta,delta,human1,-9.068979,5.9481,1.2816925048828125
1475,1475,12,ductal,ductal,human1,19.218044,-2.0310404,1.1572335958480835
1476,1476,9,beta,quiescent_stellate,human1,8.673072,20.164719,0.6041761636734009
1477,1477,1,alpha,alpha,human1,8.33065,-3.448232,0.5029056072235107
1478,1478,2,delta,delta,human1,-8.376261,6.7020535,1.0308901071548462
1479,1479,9,beta,quiescent_stellate,human1,10.102069,20.725657,0.5936771035194397
1480,1480,9,beta,quiescent_stellate,human1,10.396353,20.605658,0.922433078289032
1481,1481,9,beta,quiescent_stellate,human1,9.939102,20.598125,0.5288658738136292
1482,1482,9,beta,quiescent_stellate,human1,6.9626594,19.667141,0.9180918335914612
1483,1483,9,beta,quiescent_stellate,human1,4.5617566,18.725845,0.8147637844085693
1484,1484,0,activated_stellate,activated_stellate,human1,26.100786,8.489051,1.5741225481033323
1485,1485,1,alpha,alpha,human1,9.764963,-12.281037,0.6933150291442871
1486,1486,9,beta,quiescent_stellate,human1,10.008783,20.180662,0.8383176922798157
1487,1487,12,ductal,ductal,human1,19.461027,-2.4655502,0.9786829352378844
1488,1488,2,delta,delta,human1,-10.112446,5.0596514,0.8305874466896057
1489,1489,1,alpha,alpha,human1,8.501856,-10.022319,0.7693987488746643
1490,1490,6,alpha,gamma,human1,12.145726,-7.0743117,0.5141035914421082
1491,1491,9,beta,quiescent_stellate,human1,8.233846,19.582064,0.8533711433410645
1492,1492,9,beta,quiescent_stellate,human1,6.1373596,18.72884,0.7088439464569092
1493,1493,9,beta,quiescent_stellate,human1,6.3375506,19.226358,0.9855024814605712
1494,1494,2,delta,delta,human1,-6.919969,7.128109,1.3110289573669434
1495,1495,6,alpha,gamma,human1,10.518727,-6.880255,0.4539016485214233
1496,1496,9,beta,quiescent_stellate,human1,10.323121,20.484562,0.8948059678077698
1497,1497,9,beta,quiescent_stellate,human1,6.6282825,20.268246,0.5395572781562805
1498,1498,9,beta,quiescent_stellate,human1,4.591634,18.771065,0.6548108458518982
1499,1499,9,beta,quiescent_stellate,human1,5.06126,19.765917,0.7790573835372925
1500,1500,9,beta,quiescent_stellate,human1,8.530508,20.33081,0.6150586605072021
1501,1501,2,delta,delta,human1,-9.387077,5.5775595,0.6823723912239075
1502,1502,9,beta,quiescent_stellate,human1,8.487241,19.860897,0.5708053708076477
1503,1503,9,beta,quiescent_stellate,human1,4.4013753,19.124855,0.5827093720436096
1504,1504,9,beta,quiescent_stellate,human1,6.375623,19.263338,0.5274691581726074
1505,1505,1,alpha,alpha,human1,7.93246,-8.8090925,0.4862329661846161
1506,1506,9,beta,quiescent_stellate,human1,8.272997,19.860653,0.6746435165405273
1507,1507,0,gamma,activated_stellate,human1,-8.287172,4.284849,1.1046967506408691
1508,1508,5,beta,endothelial,human1,3.154268,18.49554,0.6223836541175842
1509,1509,0,activated_stellate,activated_stellate,human1,25.814503,8.581428,1.8701789379119875
1510,1510,9,beta,quiescent_stellate,human1,8.18965,19.585844,0.7341794967651367
1511,1511,1,alpha,alpha,human1,8.221687,-3.4807243,0.5189807415008545
1512,1512,1,alpha,alpha,human1,13.571804,-11.997889,0.4995562434196472
1513,1513,9,beta,quiescent_stellate,human1,6.439488,20.05638,0.6301559805870056
1514,1514,11,beta,beta,human1,1.429168,13.200117,0.9551820158958436
1515,1515,2,delta,delta,human1,-8.755207,6.357261,1.0590720176696775
1516,1516,3,beta,t_cell,human1,7.827409,20.583637,0.5155410170555115
1517,1517,9,beta,quiescent_stellate,human1,8.46061,20.125301,0.8176437020301819
1518,1518,11,beta,beta,human1,4.939048,17.37809,1.5471066236495972
1519,1519,9,beta,quiescent_stellate,human1,9.722724,20.452127,0.7073221802711487
1520,1520,11,beta,beta,human1,1.3969542,12.498165,1.218668818473816
1521,1521,9,beta,quiescent_stellate,human1,3.2303362,18.488674,0.7058829069137573
1522,1522,9,quiescent_stellate,quiescent_stellate,human1,22.39272,9.672999,2.066688060760498
1523,1523,12,ductal,ductal,human1,18.45502,0.013888454,1.039211392402649
1524,1524,12,ductal,ductal,human1,17.96982,0.6208125,2.658345460891724
1525,1525,2,delta,delta,human1,-8.529698,6.5759563,0.9123377203941344
1526,1526,6,alpha,gamma,human1,10.839065,-3.6966298,0.6860918998718262
1527,1527,9,beta,quiescent_stellate,human1,4.7716575,19.597687,0.9715135097503662
1528,1528,11,beta,beta,human1,2.582814,16.379562,0.8225578665733337
1529,1529,9,beta,quiescent_stellate,human1,3.346652,18.38264,0.5856831669807434
1530,1530,3,beta,t_cell,human1,6.2343655,20.09332,0.7860924601554871
1531,1531,9,beta,quiescent_stellate,human1,7.9078946,20.243525,0.6830750107765198
1532,1532,9,beta,quiescent_stellate,human1,6.610935,20.062563,0.7001454830169678
1533,1533,2,gamma,delta,human1,-5.0433917,3.724169,1.3416742086410522
1534,1534,9,beta,quiescent_stellate,human1,7.198643,19.896355,0.9027553796768188
1535,1535,9,beta,quiescent_stellate,human1,10.1203785,20.31522,0.9969640374183656
1536,1536,2,gamma,delta,human1,-4.5065465,3.989917,1.1090636253356934
1537,1537,1,alpha,alpha,human1,8.717731,-1.9411035,1.2142738103866575
1538,1538,9,beta,quiescent_stellate,human1,5.2566977,20.003172,0.8380668759346008
1539,1539,6,alpha,gamma,human1,10.284661,-4.28912,0.494794487953186
1540,1540,1,alpha,alpha,human1,8.225779,-9.714569,0.4855967164039612
1541,1541,9,beta,quiescent_stellate,human1,3.5332613,18.554768,0.8458199501037598
1542,1542,2,delta,delta,human1,-8.427959,6.6633186,0.889374852180481
1543,1543,9,beta,quiescent_stellate,human1,6.5218987,20.008224,0.5501859188079834
1544,1544,9,beta,quiescent_stellate,human1,6.9868927,19.782774,0.7344055771827698
1545,1545,9,beta,quiescent_stellate,human1,3.6121826,17.858196,0.9887487888336182
1546,1546,9,beta,quiescent_stellate,human1,3.0494912,17.806078,0.7444799542427063
1547,1547,5,endothelial,endothelial,human1,-1.096726,17.263178,1.8970597982406616
1548,1548,9,beta,quiescent_stellate,human1,6.213165,19.878567,0.7632318735122681
1549,1549,9,quiescent_stellate,quiescent_stellate,human1,22.305767,9.708746,1.8360480070114136
1550,1550,9,beta,quiescent_stellate,human1,5.403287,19.31655,0.7767458558082581
1551,1551,9,beta,quiescent_stellate,human1,5.8466487,20.076296,1.1073418855667114
1552,1552,1,alpha,alpha,human1,8.962224,-10.316715,0.5525720715522766
1553,1553,12,ductal,ductal,human1,18.441954,0.025050579,1.0466808080673218
1554,1554,11,beta,beta,human1,1.3260508,12.790329,1.1687657833099363
1555,1555,9,beta,quiescent_stellate,human1,8.13208,20.087194,0.781003475189209
1556,1556,2,gamma,delta,human1,-7.7146745,3.9218102,1.090989112854004
1557,1557,6,alpha,gamma,human1,12.688318,-9.762931,0.4929144978523254
1558,1558,2,gamma,delta,human1,-4.6884146,3.893672,1.1604952812194824
1559,1559,9,beta,quiescent_stellate,human1,2.0071273,15.720556,0.853282630443573
1560,1560,3,beta,t_cell,human1,6.697847,20.317799,0.5313576459884644
1561,1561,1,alpha,alpha,human1,12.649196,-12.248265,0.8489306569099426
1562,1562,6,alpha,gamma,human1,12.014891,-8.509493,4.112374305725098
1563,1563,3,ductal,t_cell,human1,5.8441763,19.989685,1.4964632987976074
1564,1564,11,beta,beta,human1,3.2552598,17.11795,0.6754998564720154
1565,1565,1,alpha,alpha,human1,7.895878,-3.7438984,0.74763423204422
1566,1566,9,beta,quiescent_stellate,human1,5.2468433,19.216368,0.7483890652656555
1567,1567,2,delta,delta,human1,-10.087423,5.068201,0.7331706285476685
1568,1568,12,ductal,ductal,human1,18.147573,0.581653,0.9627045392990112
1569,1569,9,beta,quiescent_stellate,human1,2.7314622,17.205662,0.7615229487419128
1570,1570,9,beta,quiescent_stellate,human1,4.863475,19.570469,0.5977446436882019
1571,1571,9,beta,quiescent_stellate,human1,3.4061778,18.633795,0.5713245868682861
1572,1572,9,beta,quiescent_stellate,human1,3.2272978,18.624361,0.6644454002380371
1573,1573,3,beta,t_cell,human1,1.7178618,16.299726,1.0948230028152466
1574,1574,9,beta,quiescent_stellate,human1,2.7805212,17.854738,0.7318852543830872
1575,1575,3,ductal,t_cell,human1,14.967214,1.6786187,2.6153337955474854
1576,1576,9,beta,quiescent_stellate,human1,4.77072,17.3475,0.5365464091300964
1577,1577,6,alpha,gamma,human1,10.9965315,-3.746129,0.6256517767906189
1578,1578,9,beta,quiescent_stellate,human1,6.286774,19.163445,0.7936302423477173
1579,1579,9,beta,quiescent_stellate,human1,5.3984275,17.814228,0.8664699792861938
1580,1580,1,alpha,alpha,human1,7.932994,-8.986179,0.4521458745002746
1581,1581,4,acinar,acinar,human1,6.356596,26.061111,0.7094563245773315
1582,1582,4,acinar,acinar,human1,7.5969844,24.42022,0.7500467300415039
1583,1583,9,beta,quiescent_stellate,human1,2.2133133,17.102362,0.7542486190795898
1584,1584,9,beta,quiescent_stellate,human1,2.9566052,17.868158,0.5392451286315918
1585,1585,11,beta,beta,human1,1.5512531,14.326934,1.063146710395813
1586,1586,1,alpha,alpha,human1,7.9882727,-9.229259,0.8516627550125122
1587,1587,1,alpha,alpha,human1,8.014593,-9.31575,0.5646374821662903
1588,1588,6,alpha,gamma,human1,11.708499,-5.3077626,0.4784609079360962
1589,1589,1,alpha,alpha,human1,8.395773,-9.862962,0.8108878135681152
1590,1590,9,beta,quiescent_stellate,human1,3.2959363,18.5717,0.660769522190094
1591,1591,6,alpha,gamma,human1,11.243969,-4.2774854,0.5044261813163757
