cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch,umap_1,umap_2,scraw_reconstruction_weight
2185,2185,10,beta,beta,human2,-7.673711,12.915574,0.5194740891456604
2186,2186,1,alpha,mast,human2,8.538368,-2.2220182,0.4888075590133667
2187,2187,2,ductal,ductal,human2,-2.859717,23.504213,1.6366580724716189
2188,2188,10,beta,beta,human2,-9.065924,12.047317,0.6785024404525757
2189,2189,12,gamma,gamma,human2,-0.7298468,-8.909308,1.2143397331237793
2190,2190,10,beta,beta,human2,-8.173035,11.990713,0.8962208032608032
2191,2191,10,beta,beta,human2,-8.920662,11.983298,0.6474897861480713
2192,2192,2,ductal,ductal,human2,-2.8784316,23.652779,1.443403959274292
2193,2193,2,ductal,ductal,human2,-2.9747472,23.591982,1.0751296281814575
2194,2194,1,alpha,mast,human2,8.484934,-2.1288831,0.6070277094841003
2195,2195,10,beta,beta,human2,-8.873318,12.59147,0.6322380304336548
2196,2196,10,beta,beta,human2,-9.411956,11.81975,0.7078512907028198
2197,2197,2,ductal,ductal,human2,-2.6945488,23.26572,1.120527982711792
2198,2198,10,beta,beta,human2,-9.069182,12.013004,0.6937892436981201
2199,2199,2,ductal,ductal,human2,-2.7755013,23.711168,1.1887214183807373
2200,2200,1,alpha,mast,human2,8.530865,-0.8128172,0.7612191438674927
2201,2201,1,alpha,mast,human2,8.883675,-2.0777097,0.6608448624610901
2202,2202,5,activated_stellate,activated_stellate,human2,-9.703055,21.716684,1.5359776020050049
2203,2203,4,delta,delta,human2,3.1788907,11.563509,0.9116974472999572
2204,2204,1,alpha,mast,human2,7.776177,-1.5569812,0.4701765477657318
2205,2205,5,activated_stellate,activated_stellate,human2,-9.581662,21.96171,1.6749930381774902
2206,2206,10,beta,beta,human2,-8.270533,11.223138,0.7379559874534607
2207,2207,1,alpha,mast,human2,9.061016,-1.917398,0.5099910497665405
2208,2208,4,delta,delta,human2,3.069361,11.463572,0.7744395136833191
2209,2209,6,beta,epsilon,human2,17.700895,10.3058405,0.6078939437866211
2210,2210,6,beta,epsilon,human2,17.803354,9.90521,1.0566858053207395
2211,2211,4,delta,delta,human2,3.163768,11.053209,0.8980965614318848
2212,2212,2,ductal,ductal,human2,-2.5687263,23.774189,1.457639217376709
2213,2213,1,alpha,mast,human2,9.207429,-1.6184717,0.5415482521057129
2214,2214,4,delta,delta,human2,3.1931787,11.106385,0.9793749451637268
2215,2215,1,alpha,mast,human2,8.032441,-1.4519721,0.4525411427021026
2216,2216,10,beta,beta,human2,-7.113414,11.470066,0.6174666881561279
2217,2217,2,ductal,ductal,human2,-2.8299692,23.692186,1.255404353141785
2218,2218,10,beta,beta,human2,-7.48725,12.546761,0.5408545136451721
2219,2219,7,endothelial,endothelial,human2,-7.1206737,-10.433944,1.722607970237732
2220,2220,2,ductal,ductal,human2,-2.7563152,23.610453,2.684888362884521
2221,2221,10,beta,beta,human2,-8.67067,11.776903,0.6262965798377991
2222,2222,1,alpha,mast,human2,9.052349,-1.3229594,0.4545538127422333
2223,2223,5,activated_stellate,activated_stellate,human2,-9.791027,21.853134,1.4923936128616333
2224,2224,10,beta,beta,human2,-6.7876544,13.070855,0.6235484480857849
2225,2225,1,alpha,mast,human2,8.920383,-1.176712,0.4528447985649109
2226,2226,10,beta,beta,human2,-8.22602,12.173771,0.5485293865203857
2227,2227,10,beta,beta,human2,-9.448232,11.327918,0.6013039350509644
2228,2228,1,alpha,mast,human2,8.460275,-1.0846359,0.6511954069137573
2229,2229,10,beta,beta,human2,-9.00797,12.593338,0.6210103631019592
2230,2230,1,alpha,mast,human2,9.396684,-1.1857375,0.5725396275520325
2231,2231,12,gamma,gamma,human2,-0.34548646,-9.241055,0.9814639687538148
2232,2232,10,beta,beta,human2,-6.684108,11.965097,0.6457700729370117
2233,2233,2,ductal,ductal,human2,-2.841793,23.76994,1.2591921091079712
2234,2234,10,beta,beta,human2,-8.944421,10.407402,0.7006293535232544
2235,2235,1,alpha,mast,human2,8.439343,-1.6478673,0.5198047161102295
2236,2236,1,alpha,mast,human2,8.606554,-1.3456749,0.4938366115093231
2237,2237,1,alpha,mast,human2,9.368292,-1.2043375,0.9316600561141968
2238,2238,1,alpha,mast,human2,8.458033,-1.1257493,0.5658817291259766
2239,2239,2,ductal,ductal,human2,-2.8650374,23.62643,1.4279670715332031
2240,2240,10,beta,beta,human2,-7.780578,12.676863,0.7504687309265137
2241,2241,1,alpha,mast,human2,8.074887,-1.7623434,0.650864839553833
2242,2242,1,alpha,mast,human2,8.002761,-1.1798872,0.5226073861122131
2243,2243,2,ductal,ductal,human2,-2.4790285,23.928595,1.357736110687256
2244,2244,1,alpha,mast,human2,8.809449,-1.2295251,0.6175011396408081
2245,2245,2,ductal,ductal,human2,-2.8200963,23.25535,1.5202587842941284
2246,2246,1,alpha,mast,human2,9.002043,-1.5411218,0.7315536141395569
2247,2247,1,alpha,mast,human2,8.847484,-1.5802249,0.5880419015884399
2248,2248,12,gamma,gamma,human2,-0.40480882,-9.273724,1.138941764831543
2249,2249,0,ductal,schwann,human2,-16.011026,2.0072198,1.7411315441131592
2250,2250,2,ductal,ductal,human2,-2.3962955,23.687168,1.444900631904602
2251,2251,1,alpha,mast,human2,8.500352,-2.060236,0.5503541231155396
2252,2252,1,alpha,mast,human2,8.68905,-2.1553736,0.6494359374046326
2253,2253,0,ductal,schwann,human2,-16.10548,1.9677536,1.5828877687454224
2254,2254,10,beta,beta,human2,-8.594489,11.168274,0.668645977973938
2255,2255,2,ductal,ductal,human2,-3.0746536,23.702192,1.047234058380127
2256,2256,1,alpha,mast,human2,8.373371,-1.2861345,0.4650618135929107
2257,2257,2,ductal,ductal,human2,-2.8052256,23.272303,1.3427461385726929
2258,2258,1,alpha,mast,human2,7.9880395,-1.4225813,0.6957493424415588
2259,2259,2,ductal,ductal,human2,-2.6293507,23.846966,1.2956007719039917
2260,2260,10,beta,beta,human2,-7.872496,11.987245,0.749774158000946
2261,2261,10,beta,beta,human2,-8.098253,12.012943,0.6745041012763977
2262,2262,10,beta,beta,human2,-7.111311,12.0137005,0.6711944341659546
2263,2263,2,ductal,ductal,human2,-2.7243674,23.461407,1.0561096668243408
2264,2264,2,ductal,ductal,human2,-2.8656988,23.66148,0.9683385491371156
2265,2265,1,alpha,mast,human2,8.749244,-2.0593169,0.5772531628608704
2266,2266,4,delta,delta,human2,2.6542482,11.536333,1.032061219215393
2267,2267,1,alpha,mast,human2,8.599838,-1.0175323,0.6517013311386108
2268,2268,10,beta,beta,human2,-7.156921,12.275557,0.6899939775466919
2269,2269,10,beta,beta,human2,-8.697313,11.085051,0.5418071746826172
2270,2270,7,endothelial,endothelial,human2,-6.84565,-10.551539,1.6786832809448242
2271,2271,1,alpha,mast,human2,8.633185,-1.8721311,0.47056645154953
2272,2272,1,alpha,mast,human2,8.876902,-1.4442643,1.25655198097229
2273,2273,1,alpha,mast,human2,9.003888,-1.8691165,0.6633884310722351
2274,2274,1,alpha,mast,human2,8.570358,-2.1038983,0.4895158410072326
2275,2275,1,alpha,mast,human2,8.554743,-1.6604676,1.762002944946289
2276,2276,1,alpha,mast,human2,7.95949,-1.0863585,0.9562098383903505
2277,2277,2,ductal,ductal,human2,-2.541905,23.830393,0.95579731464386
2278,2278,1,alpha,mast,human2,8.81985,-1.7851946,0.4895316958427429
2279,2279,1,alpha,mast,human2,8.453025,-1.5922997,0.5943483114242554
2280,2280,2,ductal,ductal,human2,-2.297297,23.380611,1.6125324964523315
2281,2281,1,alpha,mast,human2,8.5903635,-0.57470715,0.8561137318611145
2282,2282,2,ductal,ductal,human2,-2.2241573,23.515219,1.2665742635726929
2283,2283,2,ductal,ductal,human2,-2.3293264,23.233812,2.109541416168213
2284,2284,2,ductal,ductal,human2,-2.426624,23.261757,1.369526743888855
2285,2285,1,alpha,mast,human2,8.8722725,-1.2347769,1.6712290048599243
2286,2286,5,activated_stellate,activated_stellate,human2,-9.79045,21.674297,1.7630223035812378
2287,2287,2,ductal,ductal,human2,-2.8401165,23.556046,1.352764129638672
2288,2288,1,alpha,mast,human2,7.99669,-1.4276178,1.1445380449295044
2289,2289,1,alpha,mast,human2,9.305383,-1.5708481,0.4863581657409668
2290,2290,10,beta,beta,human2,-7.9107375,12.368881,0.5539934635162354
2291,2291,4,delta,delta,human2,2.9136143,10.789909,0.7972685098648071
2292,2292,1,alpha,mast,human2,9.055241,-0.89989114,0.8151090741157532
2293,2293,1,alpha,mast,human2,8.7990055,-1.8479149,1.449346661567688
2294,2294,2,ductal,ductal,human2,-2.7577162,23.614576,1.121808648109436
2295,2295,1,alpha,mast,human2,8.021609,-1.3809843,0.99586021900177
2296,2296,1,alpha,mast,human2,8.714676,-1.2103722,0.4558156728744507
2297,2297,12,gamma,gamma,human2,-0.21863669,-9.151736,1.2123650312423706
2298,2298,2,ductal,ductal,human2,-2.364496,23.694344,0.8714904189109802
2299,2299,1,alpha,mast,human2,8.544288,-1.2759769,0.5384007096290588
2300,2300,4,delta,delta,human2,2.6848717,11.613113,0.7574123740196228
2301,2301,7,endothelial,endothelial,human2,-7.534906,-10.245829,1.658772587776184
2302,2302,10,beta,beta,human2,-8.361277,11.844587,0.6449083685874939
2303,2303,1,alpha,mast,human2,8.595526,-0.5437768,0.698146402835846
2304,2304,10,beta,beta,human2,-6.6577153,11.818581,0.5485199093818665
2305,2305,1,alpha,mast,human2,9.040394,-1.4471369,0.5345238447189331
2306,2306,1,alpha,mast,human2,8.295418,-1.3030853,0.6358237862586975
2307,2307,1,alpha,mast,human2,9.180037,-1.3183393,0.4665151238441467
2308,2308,12,gamma,gamma,human2,-0.49805975,-9.203603,1.0026384592056274
2309,2309,2,ductal,ductal,human2,-2.3809433,23.509508,1.0042600631713867
2310,2310,3,alpha,alpha,human2,-4.9048424,-2.5180871,1.2488104104995728
2311,2311,1,alpha,mast,human2,8.321119,-2.0900748,0.6743378043174744
2312,2312,12,gamma,gamma,human2,-0.53823614,-8.983484,1.2704185247421265
2313,2313,1,alpha,mast,human2,8.786055,-1.5242581,0.4520938396453857
2314,2314,9,quiescent_stellate,quiescent_stellate,human2,15.678089,-1.2355982,2.384873390197754
2315,2315,6,beta,epsilon,human2,18.264599,10.460923,1.6613539457321167
2316,2316,0,ductal,schwann,human2,-16.013308,2.032242,1.7510528564453125
2317,2317,0,ductal,schwann,human2,-16.125372,2.0666134,1.6106288433074951
2318,2318,10,beta,beta,human2,-8.538152,12.072369,0.8703250885009766
2319,2319,1,alpha,mast,human2,8.765999,-0.7102415,0.8032881617546082
2320,2320,1,alpha,mast,human2,8.492833,-0.76617664,0.497008740901947
2321,2321,1,alpha,mast,human2,8.982717,-0.5163832,0.4755831360816955
2322,2322,1,alpha,mast,human2,8.2238655,-1.7378831,0.7427952289581299
2323,2323,1,alpha,mast,human2,9.124149,-1.9481916,0.4777977168560028
2324,2324,10,beta,beta,human2,-6.48196,12.3443165,0.5485751628875732
2325,2325,1,alpha,mast,human2,8.034673,-1.2566652,0.449999988079071
2326,2326,6,beta,epsilon,human2,18.048405,9.989799,0.6044787168502808
2327,2327,2,ductal,ductal,human2,-2.0904014,23.551174,2.0480315685272217
2328,2328,12,gamma,gamma,human2,-0.45414507,-9.16385,1.0607131719589231
2329,2329,10,beta,beta,human2,-9.663491,11.566499,0.6438930630683899
2330,2330,5,activated_stellate,activated_stellate,human2,-9.28171,21.820704,1.815482497215271
2331,2331,2,ductal,ductal,human2,-3.0375726,23.633635,1.2227147817611694
2332,2332,2,ductal,ductal,human2,-2.7665555,23.42158,1.2899154424667358
2333,2333,1,alpha,mast,human2,8.021263,-1.4792005,0.4980143308639526
2334,2334,12,gamma,gamma,human2,-0.5957035,-9.099315,1.061132550239563
2335,2335,12,epsilon,gamma,human2,-0.52093893,-9.299463,1.6479719877243042
2336,2336,1,alpha,mast,human2,8.3851595,-0.90715295,0.5851290225982666
2337,2337,4,delta,delta,human2,3.2738085,11.093324,0.8405264019966125
2338,2338,1,alpha,mast,human2,8.320278,-2.1520853,1.0116734504699707
2339,2339,0,ductal,schwann,human2,-16.109499,2.14821,1.5809279680252075
2340,2340,1,alpha,mast,human2,8.781114,-0.7451753,0.7379007339477539
2341,2341,6,beta,epsilon,human2,18.175837,10.37836,1.4857795238494873
2342,2342,5,activated_stellate,activated_stellate,human2,-9.284466,21.913692,1.8413100242614744
2343,2343,12,gamma,gamma,human2,-0.5752553,-9.13578,1.0679996013641355
2344,2344,1,alpha,mast,human2,8.240014,-0.7366944,0.6002791523933411
2345,2345,1,alpha,mast,human2,8.682882,-1.0563219,0.5042445063591003
2346,2346,5,schwann,activated_stellate,human2,-9.6853285,21.93511,4.59566593170166
2347,2347,0,ductal,schwann,human2,-16.120834,2.0094278,1.474040150642395
2348,2348,1,alpha,mast,human2,9.090002,-1.7625122,0.4758902788162231
2349,2349,1,alpha,mast,human2,8.648963,-1.9363513,0.6080202460289001
2350,2350,12,gamma,gamma,human2,-0.5196765,-9.027236,0.980302095413208
2351,2351,1,alpha,mast,human2,8.668796,-1.1465251,0.6561861634254456
2352,2352,1,alpha,mast,human2,8.431221,-2.1207213,0.4609135091304779
2353,2353,1,alpha,mast,human2,9.130262,-0.7093925,0.4664292931556701
2354,2354,1,alpha,mast,human2,8.233553,-0.960254,0.6072453260421753
2355,2355,1,alpha,mast,human2,9.357666,-0.99907345,0.6920254230499268
2356,2356,1,alpha,mast,human2,8.301475,-0.8834173,0.7758892774581909
2357,2357,10,beta,beta,human2,-7.3537693,10.968299,0.6133339405059814
2358,2358,13,macrophage,macrophage,human2,3.7207284,5.130166,2.2246150970458984
2359,2359,2,ductal,ductal,human2,-2.5294313,23.721588,1.3395017385482788
2360,2360,1,alpha,mast,human2,8.529107,-0.65403974,0.5474146604537964
2361,2361,1,alpha,mast,human2,9.093728,-1.5371541,0.5179417729377747
2362,2362,2,ductal,ductal,human2,-2.8061383,23.301447,1.4434250593185425
2363,2363,1,alpha,mast,human2,8.074995,-1.5347986,0.4511221647262573
2364,2364,1,alpha,mast,human2,8.405253,-1.2996485,0.4854844212532043
2365,2365,1,alpha,mast,human2,8.843476,-2.3344076,0.549657940864563
2366,2366,6,beta,epsilon,human2,18.258642,10.249419,0.7300984859466553
2367,2367,2,ductal,ductal,human2,-2.2282367,23.597864,1.2654013633728027
2368,2368,12,gamma,gamma,human2,-0.62897676,-9.087252,1.9033231735229488
2369,2369,4,delta,delta,human2,3.3096585,11.270294,0.8203110694885254
2370,2370,2,ductal,ductal,human2,-2.8761325,23.648394,1.0241721868515017
2371,2371,4,delta,delta,human2,3.111706,11.163788,1.0803170204162598
2372,2372,10,beta,beta,human2,-7.966255,12.42327,0.5855191946029663
2373,2373,1,alpha,mast,human2,8.614109,-1.2533048,0.485564649105072
2374,2374,2,ductal,ductal,human2,-2.932124,23.873693,1.2880710363388062
2375,2375,12,gamma,gamma,human2,-0.7747491,-9.131212,1.1985740661621094
2376,2376,1,alpha,mast,human2,8.978824,-0.9589449,0.4540533721446991
2377,2377,1,alpha,mast,human2,8.327397,-1.8286,0.5785987973213196
2378,2378,1,alpha,mast,human2,8.92709,-1.6997849,0.4763932228088379
2379,2379,12,gamma,gamma,human2,-0.46795082,-9.262694,1.6297215223312378
2380,2380,5,activated_stellate,activated_stellate,human2,-9.567873,21.66617,1.821130633354187
2381,2381,1,alpha,mast,human2,9.079798,-1.3524922,0.6991711854934692
2382,2382,2,ductal,ductal,human2,-2.2892845,23.493658,1.3994873762130735
2383,2383,1,alpha,mast,human2,9.283501,-0.9677764,0.5594735741615295
2384,2384,1,alpha,mast,human2,8.028817,-1.2588062,0.6092631816864014
2385,2385,10,beta,beta,human2,-6.525103,12.74605,0.6242679357528687
2386,2386,2,ductal,ductal,human2,-2.5683596,23.853651,1.1831393241882324
2387,2387,1,alpha,mast,human2,8.448453,-2.2290397,0.5001295208930969
2388,2388,12,gamma,gamma,human2,-0.230984,-9.114832,1.0340185165405271
2389,2389,4,delta,delta,human2,2.5717053,11.103233,1.226674199104309
2390,2390,1,alpha,mast,human2,8.442228,-1.5692856,0.4539642930030823
2391,2391,1,alpha,mast,human2,8.440489,-1.1479137,1.4639736413955688
2392,2392,2,ductal,ductal,human2,-2.6291885,23.360346,1.153072714805603
2393,2393,5,activated_stellate,activated_stellate,human2,-9.739728,21.735739,1.582669973373413
2394,2394,1,alpha,mast,human2,8.314215,-1.6205393,0.5274121761322021
2395,2395,1,alpha,mast,human2,8.198006,-1.3575342,0.6778325438499451
2396,2396,1,alpha,mast,human2,9.29146,-1.4231108,0.4829192161560058
2397,2397,12,gamma,gamma,human2,-0.5854313,-9.158982,1.1887004375457764
2398,2398,1,alpha,mast,human2,9.038922,-1.3144428,0.4543062150478363
2399,2399,10,beta,beta,human2,-7.312413,12.726164,0.7448809146881104
2400,2400,1,alpha,mast,human2,8.693975,-1.5951831,0.6845096349716187
2401,2401,1,alpha,mast,human2,9.029164,-1.9994864,0.4547721445560455
2402,2402,10,beta,beta,human2,-7.7057,11.940952,0.6823953986167908
2403,2403,2,ductal,ductal,human2,-2.4752834,23.41524,1.4938069581985474
2404,2404,9,schwann,quiescent_stellate,human2,15.809955,-1.219288,3.575190782546997
2405,2405,4,delta,delta,human2,2.5982592,11.164016,0.7587119936943054
2406,2406,12,gamma,gamma,human2,-0.55967546,-9.040115,1.4410263299942017
2407,2407,5,activated_stellate,activated_stellate,human2,-9.675314,21.974468,1.6327544450759888
2408,2408,1,alpha,mast,human2,8.639864,-1.68009,0.8613752126693726
2409,2409,0,ductal,schwann,human2,-16.127272,2.1136863,1.8174152374267576
2410,2410,10,beta,beta,human2,-7.8655233,11.664552,0.589302659034729
2411,2411,10,beta,beta,human2,-8.136475,12.38906,1.3682719469070437
2412,2412,1,alpha,mast,human2,8.964189,-2.0218837,0.6114192008972168
2413,2413,12,gamma,gamma,human2,-0.7506172,-9.248481,1.0882081985473633
2414,2414,12,gamma,gamma,human2,-0.7473607,-9.270336,1.049611210823059
2415,2415,2,ductal,ductal,human2,-2.5248091,23.57526,1.198618769645691
2416,2416,1,alpha,mast,human2,9.159111,-1.7134665,0.4575442969799042
2417,2417,5,activated_stellate,activated_stellate,human2,-9.541304,21.964485,1.7208898067474363
2418,2418,7,endothelial,endothelial,human2,-7.5478063,-10.243402,1.629122257232666
2419,2419,10,beta,beta,human2,-8.389908,11.045633,0.5098922252655029
2420,2420,10,beta,beta,human2,-7.324911,12.005985,0.6027427315711975
2421,2421,7,endothelial,endothelial,human2,-7.3443036,-10.352894,1.8730839490890503
2422,2422,1,alpha,mast,human2,8.210232,-0.77671033,0.4719733893871307
2423,2423,10,beta,beta,human2,-7.5044756,12.434282,0.5854755640029907
2424,2424,10,beta,beta,human2,-8.021313,11.0255375,0.6442384123802185
2425,2425,1,alpha,mast,human2,8.180922,-1.6412953,0.6695636510848999
2426,2426,0,ductal,schwann,human2,-1.907865,23.468742,1.7772587537765503
2427,2427,1,alpha,mast,human2,8.843189,-2.237507,0.676306426525116
2428,2428,1,alpha,mast,human2,9.035409,-1.5511726,0.5601146817207336
2429,2429,1,alpha,mast,human2,8.376246,-1.4957844,1.2619948387145996
2430,2430,12,gamma,gamma,human2,-0.66901505,-8.917175,1.2547374963760376
2431,2431,5,activated_stellate,activated_stellate,human2,-9.484648,21.728542,1.7562438249588013
2432,2432,1,alpha,mast,human2,8.679173,-1.5511496,0.6721100211143494
2433,2433,10,beta,beta,human2,-8.06826,12.098393,0.9656776785850524
2434,2434,3,alpha,alpha,human2,-6.3292866,-1.9220331,1.123615264892578
2435,2435,1,alpha,mast,human2,8.974507,-1.7462586,0.5180569887161255
2436,2436,9,quiescent_stellate,quiescent_stellate,human2,15.920867,-1.2088244,2.3883161544799805
2437,2437,12,gamma,gamma,human2,-0.51252145,-8.96242,1.4991389513015747
2438,2438,1,alpha,mast,human2,8.406248,-0.92857736,0.6694477796554565
2439,2439,1,alpha,mast,human2,8.505623,-1.857067,0.4722491204738617
2440,2440,1,alpha,mast,human2,8.171133,-1.3210714,0.4863792657852173
2441,2441,1,alpha,mast,human2,8.456046,-0.8264953,1.1026970148086548
2442,2442,1,alpha,mast,human2,8.186673,-0.88800853,0.4792171120643616
2443,2443,9,quiescent_stellate,quiescent_stellate,human2,15.8374195,-1.2349746,2.1711740493774414
2444,2444,1,alpha,mast,human2,8.649983,-1.1781797,0.4666449725627899
2445,2445,1,alpha,mast,human2,9.156314,-1.9121174,0.6826342940330505
2446,2446,1,alpha,mast,human2,8.908065,-0.7769662,0.4582543075084686
2447,2447,2,ductal,ductal,human2,-2.3187249,23.61095,1.1679478883743286
2448,2448,1,alpha,mast,human2,8.63432,-1.6398413,0.4512239396572113
2449,2449,10,beta,beta,human2,-7.8713965,11.220338,0.6849038004875183
2450,2450,10,beta,beta,human2,-8.092637,11.536037,0.5918692350387573
2451,2451,6,beta,epsilon,human2,18.964737,9.967585,0.5823200345039368
2452,2452,10,beta,beta,human2,-7.546517,11.700514,0.6339794993400574
2453,2453,2,ductal,ductal,human2,-2.0799823,23.493713,1.124286413192749
2454,2454,3,alpha,alpha,human2,-5.3263855,-2.7504854,2.178925037384033
2455,2455,1,alpha,mast,human2,9.129311,-1.1319921,0.9160693883895874
2456,2456,2,ductal,ductal,human2,-2.0394163,23.482668,1.86659574508667
2457,2457,1,alpha,mast,human2,9.108347,-1.6560725,0.5895386934280396
2458,2458,10,beta,beta,human2,-6.8534455,12.248198,0.6334357261657715
2459,2459,5,activated_stellate,activated_stellate,human2,-9.76017,21.754072,1.652835488319397
2460,2460,0,ductal,schwann,human2,-16.257818,2.2146165,1.2567585706710815
2461,2461,13,mast,macrophage,human2,3.606194,5.8255477,3.505232334136963
2462,2462,1,alpha,mast,human2,9.095797,-0.7336185,0.7360020875930786
2463,2463,10,beta,beta,human2,-8.360529,11.743696,0.7904711365699768
2464,2464,12,alpha,gamma,human2,-0.4262698,-8.878886,1.568456768989563
2465,2465,1,alpha,mast,human2,8.659934,-1.98127,0.7795838117599487
2466,2466,10,beta,beta,human2,-9.341118,12.4814825,0.6791523694992065
2467,2467,12,gamma,gamma,human2,-0.22330976,-9.204981,2.044881820678711
2468,2468,10,beta,beta,human2,-7.0901456,12.881174,0.6534789800643921
2469,2469,0,ductal,schwann,human2,-15.987957,2.1454182,1.9286489486694336
2470,2470,2,ductal,ductal,human2,-2.6044905,23.728537,0.8341005444526672
2471,2471,2,ductal,ductal,human2,-2.4100356,23.285856,1.1407666206359863
2472,2472,2,ductal,ductal,human2,-2.2909496,23.55646,0.9906163215637208
2473,2473,1,alpha,mast,human2,8.7507105,-1.7122283,1.546233296394348
2474,2474,10,beta,beta,human2,-7.4792733,12.563841,0.808078408241272
2475,2475,2,ductal,ductal,human2,-2.372844,23.480389,1.8921637535095213
2476,2476,10,beta,beta,human2,-7.8277392,11.008111,0.6097469329833984
2477,2477,7,endothelial,endothelial,human2,-6.8306103,-10.556877,1.6009891033172607
2478,2478,10,beta,beta,human2,-7.7720776,12.334456,0.666568398475647
2479,2479,10,beta,beta,human2,-9.280532,12.206921,0.7271164655685425
2480,2480,13,macrophage,macrophage,human2,3.7128012,5.175913,2.9452240467071533
2481,2481,12,gamma,gamma,human2,-0.50918704,-9.072255,1.74258291721344
2482,2482,0,ductal,schwann,human2,-16.271557,2.2153742,1.7689688205718994
2483,2483,2,ductal,ductal,human2,-2.3618636,23.390905,0.9788722395896912
2484,2484,10,beta,beta,human2,-8.655549,11.875086,0.6403725147247314
2485,2485,9,quiescent_stellate,quiescent_stellate,human2,15.679694,-1.2694786,1.735239028930664
2486,2486,0,ductal,schwann,human2,-16.148914,2.1313124,1.813486695289612
2487,2487,1,alpha,mast,human2,9.207331,-0.9909592,0.7246015071868896
2488,2488,1,alpha,mast,human2,8.334198,-1.3715456,0.4688215553760528
2489,2489,2,ductal,ductal,human2,-2.328795,23.224737,1.2432819604873655
2490,2490,1,alpha,mast,human2,9.213852,-1.7030922,1.8377807140350344
2491,2491,2,ductal,ductal,human2,-2.9695263,23.741058,1.4599169492721558
2492,2492,10,beta,beta,human2,-9.669189,11.624056,0.6595995426177979
2493,2493,3,alpha,alpha,human2,-5.6599765,-2.3357081,1.341522455215454
2494,2494,0,ductal,schwann,human2,-16.07414,2.0489526,1.9536612033843996
2495,2495,10,beta,beta,human2,-7.5186853,12.148015,0.731582522392273
2496,2496,4,delta,delta,human2,3.3256829,11.559847,0.9928516745567322
2497,2497,1,alpha,mast,human2,9.010656,-1.7564334,4.285896301269531
2498,2498,1,alpha,mast,human2,8.93382,-1.8654829,0.5818244814872742
2499,2499,1,alpha,mast,human2,8.913927,-1.426451,1.5098707675933838
2500,2500,1,alpha,mast,human2,8.95731,-0.6303687,0.449999988079071
2501,2501,4,delta,delta,human2,3.0664825,11.157943,1.1953386068344116
2502,2502,4,ductal,delta,human2,3.362776,10.938572,1.2687309980392456
2503,2503,1,alpha,mast,human2,8.987821,-1.7286421,0.4605749845504761
2504,2504,4,delta,delta,human2,3.488526,11.557143,0.7435174584388733
2505,2505,4,delta,delta,human2,3.0713038,11.406502,0.7835032343864441
2506,2506,4,delta,delta,human2,3.3492215,11.339592,0.7768892645835876
2507,2507,12,activated_stellate,gamma,human2,-0.70202476,-9.097584,2.5520594120025635
2508,2508,10,beta,beta,human2,-8.703761,12.196993,0.5813397169113159
2509,2509,4,delta,delta,human2,4.05291,11.304557,1.3655972480773926
2510,2510,0,ductal,schwann,human2,-16.089401,1.9564056,1.5644357204437256
2511,2511,0,ductal,schwann,human2,-15.924079,1.827265,1.878006935119629
2512,2512,0,ductal,schwann,human2,-15.992016,1.7178645,1.7294213771820068
2513,2513,2,ductal,ductal,human2,-3.1846855,23.69524,1.8148044347763064
2514,2514,1,alpha,mast,human2,8.221833,-1.3465573,0.5293934345245361
2515,2515,4,delta,delta,human2,3.2879336,10.958023,0.7171089053153992
2516,2516,13,macrophage,macrophage,human2,3.6541297,5.5858827,2.122018814086914
2517,2517,10,beta,beta,human2,-8.623384,12.550932,0.6335564851760864
2518,2518,4,delta,delta,human2,4.029881,11.360987,0.7837778329849243
2519,2519,0,ductal,schwann,human2,-16.060808,2.0064728,1.7683281898498535
2520,2520,10,beta,beta,human2,-10.056084,11.856801,0.5756227970123291
2521,2521,4,delta,delta,human2,2.812451,11.625409,0.7149974703788757
2522,2522,1,alpha,mast,human2,8.894265,-1.4345233,0.5150535702705383
2523,2523,1,alpha,mast,human2,9.112739,-0.7045467,0.4522984027862549
2524,2524,5,activated_stellate,activated_stellate,human2,-9.279032,21.780544,2.006117582321167
2525,2525,0,ductal,schwann,human2,-15.880856,2.144721,2.0750482082366943
2526,2526,10,beta,beta,human2,-8.50515,11.188686,0.6780573129653931
2527,2527,0,ductal,schwann,human2,-15.97625,1.8011777,1.6069687604904177
2528,2528,1,alpha,mast,human2,8.897395,-1.166602,0.5946700572967529
2529,2529,4,delta,delta,human2,2.9359803,10.518854,0.8250773549079895
2530,2530,2,ductal,ductal,human2,-2.4801188,23.50917,0.9459128975868224
2531,2531,8,ductal,acinar,human2,9.279267,18.037287,2.2075181007385254
2532,2532,10,beta,beta,human2,-7.809648,12.594847,0.5634124279022217
2533,2533,1,alpha,mast,human2,8.90229,-1.3027575,0.5935007333755493
2534,2534,12,alpha,gamma,human2,-0.6025565,-9.016316,1.884407639503479
2535,2535,10,beta,beta,human2,-9.05339,12.119845,0.7597430944442749
2536,2536,1,alpha,mast,human2,8.855881,-1.9811445,0.4825462996959686
2537,2537,10,beta,beta,human2,-6.4223394,12.034406,0.5612614750862122
2538,2538,0,ductal,schwann,human2,-15.966206,2.1526964,1.6242940425872805
2539,2539,0,ductal,schwann,human2,-15.957441,2.0769742,1.5441102981567385
2540,2540,0,ductal,schwann,human2,-16.072798,2.1094995,1.7395858764648438
