cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch,umap_1,umap_2,scraw_reconstruction_weight
2451,2451,1,beta,beta,human2,-7.2484984,10.8763685,0.5823200345039368
2452,2452,1,beta,beta,human2,-7.3697968,10.307361,0.6339794993400574
2453,2453,5,ductal,ductal,human2,12.674586,-7.420669,1.124286413192749
2454,2454,2,alpha,gamma,human2,12.752074,4.518541,2.178925037384033
2455,2455,2,alpha,gamma,human2,0.47097656,-3.8403926,0.9160693883895874
2456,2456,5,ductal,ductal,human2,13.0315,-6.9976497,1.86659574508667
2457,2457,2,alpha,gamma,human2,-0.2567492,-2.453088,0.5895386934280396
2458,2458,1,beta,beta,human2,-6.6958165,11.179568,0.6334357261657715
2459,2459,13,activated_stellate,activated_stellate,human2,6.5744014,15.58108,1.652835488319397
2460,2460,5,ductal,ductal,human2,12.735603,-7.352148,1.2567585706710815
2461,2461,10,mast,mast,human2,1.3303287,-7.524887,3.505232334136963
2462,2462,2,alpha,gamma,human2,-1.0075425,-3.3076231,0.7360020875930786
2463,2463,1,beta,beta,human2,-4.866342,12.827867,0.7904711365699768
2464,2464,2,alpha,gamma,human2,-0.51980287,-0.7535273,1.568456768989563
2465,2465,2,alpha,gamma,human2,-0.44895396,-3.3660464,0.7795838117599487
2466,2466,1,beta,beta,human2,-5.2709208,11.9804945,0.6791523694992065
2467,2467,12,gamma,delta,human2,-5.1577373,-1.144901,2.044881820678711
2468,2468,1,beta,beta,human2,-5.9144564,11.823484,0.6534789800643921
2469,2469,0,ductal,t_cell,human2,13.205022,3.7596326,1.9286489486694336
2470,2470,4,ductal,epsilon,human2,12.445215,-7.4267874,0.8341005444526672
2471,2471,4,ductal,epsilon,human2,10.725454,-7.7437167,1.1407666206359863
2472,2472,4,ductal,epsilon,human2,11.876746,-7.5230455,0.9906163215637208
2473,2473,2,alpha,gamma,human2,-0.50903785,-3.5311744,1.546233296394348
2474,2474,1,beta,beta,human2,-6.5272408,11.426021,0.808078408241272
2475,2475,1,ductal,beta,human2,12.736929,-7.384661,1.8921637535095213
2476,2476,1,beta,beta,human2,-5.033826,11.670859,0.6097469329833984
2477,2477,6,endothelial,endothelial,human2,1.9126674,16.496494,1.6009891033172607
2478,2478,1,beta,beta,human2,-5.9223275,12.005661,0.666568398475647
2479,2479,1,beta,beta,human2,-5.69328,11.382819,0.7271164655685425
2480,2480,8,macrophage,macrophage,human2,-1.4436582,3.5552442,2.9452240467071533
2481,2481,12,gamma,delta,human2,-5.1119175,-1.0000961,1.74258291721344
2482,2482,5,ductal,ductal,human2,12.713455,-7.3014,1.7689688205718994
2483,2483,4,ductal,epsilon,human2,11.452342,-7.687059,0.9788722395896912
2484,2484,1,beta,beta,human2,-6.421885,11.40615,0.6403725147247314
2485,2485,3,quiescent_stellate,quiescent_stellate,human2,5.212966,17.277805,1.735239028930664
2486,2486,5,ductal,ductal,human2,13.724408,3.4682655,1.813486695289612
2487,2487,2,alpha,gamma,human2,0.16165057,-2.6214027,0.7246015071868896
2488,2488,2,alpha,gamma,human2,-0.29053798,-2.0350401,0.4688215553760528
2489,2489,4,ductal,epsilon,human2,10.650265,-7.7151833,1.2432819604873655
2490,2490,12,alpha,delta,human2,0.6734678,10.762917,1.8377807140350344
2491,2491,4,ductal,epsilon,human2,10.996464,-8.301297,1.4599169492721558
2492,2492,1,beta,beta,human2,-3.9685125,11.1368685,0.6595995426177979
2493,2493,7,alpha,alpha,human2,-1.4999146,-2.6131039,1.341522455215454
2494,2494,0,ductal,t_cell,human2,13.728202,3.490004,1.9536612033843996
2495,2495,1,beta,beta,human2,-4.630831,11.463252,0.731582522392273
2496,2496,12,delta,delta,human2,2.12523,10.878607,0.9928516745567322
2497,2497,2,alpha,gamma,human2,0.010884153,-4.435437,4.285896301269531
2498,2498,2,alpha,gamma,human2,-0.3810399,-2.821003,0.5818244814872742
2499,2499,2,alpha,gamma,human2,0.59043306,-4.2500525,1.5098707675933838
2500,2500,2,alpha,gamma,human2,-0.26599234,-3.6845486,0.449999988079071
2501,2501,12,delta,delta,human2,2.2234108,10.445372,1.1953386068344116
2502,2502,5,ductal,ductal,human2,12.149422,-9.634442,1.2687309980392456
2503,2503,2,alpha,gamma,human2,-0.54342246,-3.217307,0.4605749845504761
2504,2504,12,delta,delta,human2,1.6448638,10.972875,0.7435174584388733
2505,2505,12,delta,delta,human2,1.062964,10.972443,0.7835032343864441
2506,2506,12,delta,delta,human2,2.1992886,11.035181,0.7768892645835876
2507,2507,13,activated_stellate,activated_stellate,human2,5.2867675,15.816504,2.5520594120025635
2508,2508,1,beta,beta,human2,-6.19931,12.186472,0.5813397169113159
2509,2509,12,delta,delta,human2,0.7680944,10.781654,1.3655972480773926
2510,2510,0,ductal,t_cell,human2,12.971314,3.7584097,1.5644357204437256
2511,2511,0,ductal,t_cell,human2,13.701237,3.7489514,1.878006935119629
2512,2512,0,ductal,t_cell,human2,13.0334835,3.7637458,1.7294213771820068
2513,2513,4,ductal,epsilon,human2,11.005146,-8.332733,1.8148044347763064
2514,2514,2,alpha,gamma,human2,0.37843573,-4.32612,0.5293934345245361
2515,2515,12,delta,delta,human2,1.7056067,10.938304,0.7171089053153992
2516,2516,8,macrophage,macrophage,human2,-1.6179681,3.7610867,2.122018814086914
2517,2517,1,beta,beta,human2,-6.2768545,11.932137,0.6335564851760864
2518,2518,12,delta,delta,human2,1.1251754,11.059272,0.7837778329849243
2519,2519,0,ductal,t_cell,human2,13.018691,3.7198544,1.7683281898498535
2520,2520,1,beta,beta,human2,-5.8585863,11.714804,0.5756227970123291
2521,2521,12,delta,delta,human2,1.3702959,10.784591,0.7149974703788757
2522,2522,2,alpha,gamma,human2,-0.5315416,-3.6303144,0.5150535702705383
2523,2523,2,alpha,gamma,human2,-0.064840876,-2.8861957,0.4522984027862549
2524,2524,13,activated_stellate,activated_stellate,human2,6.6279435,15.663284,2.006117582321167
2525,2525,0,ductal,t_cell,human2,13.497231,3.4440792,2.0750482082366943
2526,2526,1,beta,beta,human2,-6.386543,11.42005,0.6780573129653931
2527,2527,0,ductal,t_cell,human2,13.485419,3.69269,1.6069687604904177
2528,2528,2,alpha,gamma,human2,-0.82870626,-2.1537013,0.5946700572967529
2529,2529,12,delta,delta,human2,1.7127855,11.129858,0.8250773549079895
2530,2530,4,ductal,epsilon,human2,12.430086,-7.7988486,0.9459128975868224
2531,2531,9,ductal,acinar,human2,12.97039,5.264074,2.2075181007385254
2532,2532,1,beta,beta,human2,-5.7061157,11.852286,0.5634124279022217
2533,2533,2,alpha,gamma,human2,-0.540063,-4.0238986,0.5935007333755493
2534,2534,2,alpha,gamma,human2,0.3176723,-3.9512305,1.884407639503479
2535,2535,1,beta,beta,human2,-6.769266,11.723275,0.7597430944442749
2536,2536,2,alpha,gamma,human2,-0.31426555,-3.827171,0.4825462996959686
2537,2537,1,beta,beta,human2,-6.4759955,11.241146,0.5612614750862122
2538,2538,0,ductal,t_cell,human2,13.004971,3.6792526,1.6242940425872805
2539,2539,0,ductal,t_cell,human2,13.0048275,3.7459865,1.5441102981567385
2540,2540,0,ductal,t_cell,human2,13.050196,3.75779,1.7395858764648438
2541,2541,1,beta,beta,human2,-6.058403,12.262214,0.6049622297286987
2542,2542,12,delta,delta,human2,1.2387506,10.749801,0.7355226874351501
2543,2543,1,beta,beta,human2,-5.6127467,12.425543,0.5816292762756348
2544,2544,1,beta,beta,human2,-6.456404,11.189836,0.6258571147918701
2545,2545,4,ductal,epsilon,human2,10.6276455,-7.915301,1.5451771020889282
2546,2546,2,alpha,gamma,human2,0.0073740142,-3.589196,0.4725440740585327
2547,2547,0,ductal,t_cell,human2,13.108684,3.843055,1.7587530612945557
2548,2548,4,ductal,epsilon,human2,11.6776085,-7.7290893,1.0660297870635986
2549,2549,1,beta,beta,human2,-6.493567,11.550311,0.4895868003368377
2550,2550,2,alpha,gamma,human2,-1.4604369,-2.7157934,1.2520639896392822
2551,2551,1,beta,beta,human2,-7.121742,10.385385,0.5799046754837036
2552,2552,1,beta,beta,human2,-6.360639,11.575977,0.6259574890136719
2553,2553,1,beta,beta,human2,-6.5173383,11.878355,0.7072522640228271
2554,2554,2,alpha,gamma,human2,-0.6781941,-3.6547697,0.4805937707424164
2555,2555,2,alpha,gamma,human2,-0.35896876,-4.1603603,0.4869189262390136
2556,2556,1,beta,beta,human2,-6.8230557,10.110201,1.4215394258499146
2557,2557,1,beta,beta,human2,-7.0824237,10.129476,0.9715146422386168
2558,2558,2,alpha,gamma,human2,0.5617984,-3.500381,0.6268143653869629
2559,2559,1,beta,beta,human2,-6.759355,11.148328,0.5104972720146179
2560,2560,1,beta,beta,human2,-6.9260526,10.766625,0.739510715007782
2561,2561,1,beta,beta,human2,-7.1641564,10.820372,0.5913532376289368
2562,2562,0,ductal,t_cell,human2,13.024211,3.7408383,1.6825515031814575
2563,2563,1,beta,beta,human2,-7.2219267,10.789897,0.5953240990638733
2564,2564,13,activated_stellate,activated_stellate,human2,6.284179,16.122795,2.133448839187622
2565,2565,1,beta,beta,human2,-6.690165,11.883638,0.7594919204711914
2566,2566,0,ductal,t_cell,human2,12.986792,3.9613152,1.781116604804993
2567,2567,1,beta,beta,human2,-6.80644,11.776447,0.5538191199302673
2568,2568,1,beta,beta,human2,-7.425132,10.870527,0.6433396339416504
2569,2569,2,alpha,gamma,human2,-0.10895787,-2.131505,0.7724736928939819
2570,2570,4,ductal,epsilon,human2,11.547776,-7.8638425,1.011849045753479
2571,2571,0,ductal,t_cell,human2,13.562486,3.4421782,1.773868203163147
2572,2572,1,beta,beta,human2,-5.1162825,12.307911,0.5742284655570984
2573,2573,0,ductal,t_cell,human2,13.21653,3.474417,1.8470308780670168
2574,2574,2,alpha,gamma,human2,0.28441563,-4.410104,0.4869448840618133
2575,2575,4,ductal,epsilon,human2,11.0182,-8.087821,1.4890878200531006
2576,2576,12,gamma,delta,human2,-4.6824536,-1.1472996,1.3398406505584717
2577,2577,2,alpha,gamma,human2,0.69714475,-4.07736,1.0644925832748413
2578,2578,1,beta,beta,human2,-6.8461123,11.602213,0.9541603922843932
2579,2579,1,beta,beta,human2,-5.8492417,11.564871,0.5102370381355286
2580,2580,13,activated_stellate,activated_stellate,human2,6.337799,15.523549,1.4988305568695068
2581,2581,1,beta,beta,human2,-7.142313,10.9880905,1.0049816370010376
2582,2582,1,beta,beta,human2,-6.7191186,11.637316,0.5901159048080444
2583,2583,2,alpha,gamma,human2,0.41722158,-4.113166,0.4886344373226166
2584,2584,1,beta,beta,human2,-7.0877094,11.207726,0.756312906742096
2585,2585,12,gamma,delta,human2,-5.1454387,-1.1719154,1.0050244331359863
2586,2586,1,beta,beta,human2,-8.185691,8.662422,1.0805010795593262
2587,2587,2,alpha,gamma,human2,0.55308765,-4.195294,0.5707463622093201
2588,2588,0,ductal,t_cell,human2,13.688363,3.7621152,1.9048455953598025
2589,2589,1,beta,beta,human2,-6.4567585,11.763966,0.545626163482666
2590,2590,2,alpha,gamma,human2,0.2243183,-4.3049793,0.532191812992096
2591,2591,2,alpha,gamma,human2,-0.08154678,-3.716057,0.5560685396194458
2592,2592,1,beta,beta,human2,-7.228553,10.790487,0.5451692938804626
2593,2593,2,alpha,gamma,human2,-0.39668316,-3.3298655,0.4576034247875213
2594,2594,2,alpha,gamma,human2,-0.7899614,-3.0424135,0.4535059034824371
2595,2595,2,alpha,gamma,human2,0.4740473,-3.982887,0.5495040416717529
2596,2596,2,alpha,gamma,human2,-0.5410247,-4.0631514,0.5300861597061157
2597,2597,13,activated_stellate,activated_stellate,human2,6.564587,15.889267,1.4911932945251465
2598,2598,2,alpha,gamma,human2,-0.2039961,-3.9988768,0.666172444820404
2599,2599,13,activated_stellate,activated_stellate,human2,6.5642285,15.517719,1.5192201137542725
2600,2600,1,beta,beta,human2,-7.047969,11.290223,0.5798070430755615
2601,2601,12,gamma,delta,human2,-4.755914,-1.0814041,1.467017412185669
2602,2602,2,alpha,gamma,human2,-0.57212126,-3.576712,0.4664841294288635
2603,2603,1,beta,beta,human2,-7.2675815,10.768199,0.727425754070282
2604,2604,12,delta,delta,human2,1.0737739,10.891665,1.001284122467041
2605,2605,0,ductal,t_cell,human2,13.671672,3.454163,1.5207595825195312
2606,2606,2,alpha,gamma,human2,0.4083319,-3.9315593,0.5883675217628479
2607,2607,13,activated_stellate,activated_stellate,human2,6.2725687,16.081934,2.1382999420166016
2608,2608,1,beta,beta,human2,-6.932271,11.440707,1.1455849409103394
2609,2609,2,alpha,gamma,human2,0.65252197,-3.614252,0.8042262196540833
2610,2610,2,alpha,gamma,human2,0.34626243,-4.4529943,0.5374288558959961
2611,2611,2,alpha,gamma,human2,0.018286018,-3.609085,0.5524255633354187
2612,2612,1,beta,beta,human2,-7.3845754,10.193423,0.6288059949874878
2613,2613,1,beta,beta,human2,-6.512639,11.630453,0.8368329405784607
2614,2614,13,activated_stellate,activated_stellate,human2,6.255006,15.889383,1.6184024810791016
2615,2615,8,macrophage,macrophage,human2,-1.5811646,3.7583716,2.1302106380462646
2616,2616,0,ductal,t_cell,human2,13.176362,3.5490115,1.682127833366394
2617,2617,1,beta,beta,human2,-7.0857606,11.138389,0.629397451877594
2618,2618,1,beta,beta,human2,-7.2694645,9.900605,0.5735378265380859
2619,2619,2,alpha,gamma,human2,-0.8597967,-3.1023657,0.4506592750549316
2620,2620,1,beta,beta,human2,-5.701216,12.135516,0.6167404651641846
2621,2621,1,beta,beta,human2,-6.8504376,10.097283,0.5749564170837402
2622,2622,0,ductal,t_cell,human2,13.611716,3.4753067,1.5119975805282593
2623,2623,2,alpha,gamma,human2,0.073291324,-3.9847143,0.7561305165290833
2624,2624,12,delta,delta,human2,1.1700168,10.808229,1.058528184890747
2625,2625,1,beta,beta,human2,-6.4514294,11.338752,0.55672287940979
2626,2626,1,beta,beta,human2,-6.6927223,10.765448,0.6191733479499817
2627,2627,2,alpha,gamma,human2,-0.65364707,-3.5762937,0.4520242214202881
2628,2628,1,beta,beta,human2,-7.089631,10.423984,0.6818439960479736
2629,2629,2,alpha,gamma,human2,-0.13058431,-3.9696856,0.465360552072525
2630,2630,1,beta,beta,human2,-6.075488,12.246987,0.5565866231918335
2631,2631,4,ductal,epsilon,human2,11.359639,-7.9618254,1.0340287685394287
2632,2632,1,beta,beta,human2,-6.8641043,11.453136,0.532263994216919
2633,2633,2,alpha,gamma,human2,-0.94347274,-3.2470865,0.5446787476539612
2634,2634,2,alpha,gamma,human2,-0.74422115,-3.7952049,0.4659062027931213
2635,2635,12,delta,delta,human2,1.6274884,10.657431,0.9757417440414428
2636,2636,1,beta,beta,human2,-6.4708266,12.06876,0.6691869497299194
2637,2637,1,beta,beta,human2,-5.488781,11.631004,0.5263529419898987
2638,2638,2,alpha,gamma,human2,0.33858052,-3.495677,0.5284134149551392
2639,2639,8,macrophage,macrophage,human2,-1.5359905,3.8642242,2.063526391983032
2640,2640,13,activated_stellate,activated_stellate,human2,6.3730664,16.06133,2.234161376953125
2641,2641,0,ductal,t_cell,human2,13.363879,3.5120559,1.5858882665634155
2642,2642,1,beta,beta,human2,-7.193013,11.068633,0.6321663856506348
2643,2643,2,alpha,gamma,human2,-0.03151512,-4.141106,0.4655122458934784
2644,2644,12,delta,delta,human2,2.59194,10.466695,0.7506804466247559
2645,2645,8,macrophage,macrophage,human2,-1.6287986,3.7629757,2.0867185592651367
2646,2646,12,delta,delta,human2,1.8841717,11.118221,0.6859754323959351
2647,2647,2,alpha,gamma,human2,0.43513167,-4.0734944,0.4747918546199798
2648,2648,0,ductal,t_cell,human2,13.24145,3.4694984,1.594371318817139
2649,2649,0,acinar,t_cell,human2,13.684034,3.4683607,1.6560256481170654
2650,2650,12,delta,delta,human2,1.842895,10.664651,1.076160192489624
2651,2651,2,alpha,gamma,human2,-0.5011584,-3.4212666,0.4939711987972259
2652,2652,0,ductal,t_cell,human2,13.4957485,3.7734818,1.5451126098632812
2653,2653,4,ductal,epsilon,human2,11.44471,-8.124257,1.163771629333496
2654,2654,2,alpha,gamma,human2,0.6378709,-3.598547,0.5475021600723267
2655,2655,1,beta,beta,human2,-6.722819,11.727977,0.5663411021232605
2656,2656,4,ductal,epsilon,human2,11.701806,-8.466931,1.29047954082489
2657,2657,0,ductal,t_cell,human2,13.015357,3.9281867,1.4874045848846436
2658,2658,2,alpha,gamma,human2,0.011469886,-4.3317823,0.4546143114566803
2659,2659,2,alpha,gamma,human2,-0.19873053,-4.057047,0.5223132371902466
2660,2660,12,delta,delta,human2,0.7607506,10.824631,1.048187255859375
2661,2661,12,delta,delta,human2,1.8668407,10.803763,1.3827743530273438
2662,2662,2,alpha,gamma,human2,-0.5751125,-2.3550303,0.5547091364860535
2663,2663,2,alpha,gamma,human2,-0.3485528,-2.288358,0.484899640083313
2664,2664,0,ductal,t_cell,human2,13.709596,3.4386132,1.5490443706512451
2665,2665,2,alpha,gamma,human2,0.45988908,-4.1958804,0.4739512801170349
2666,2666,1,alpha,beta,human2,-7.111479,11.245769,1.687971830368042
2667,2667,12,delta,delta,human2,1.6691239,10.666032,0.799324095249176
2668,2668,2,alpha,gamma,human2,0.96849,-3.001415,0.9725666642189026
2669,2669,1,beta,beta,human2,-6.5686955,11.579942,0.6023112535476685
2670,2670,1,beta,beta,human2,-7.178585,10.728524,0.6886778473854065
2671,2671,2,alpha,gamma,human2,0.14310393,-2.9331696,0.5071743726730347
2672,2672,4,ductal,epsilon,human2,11.03555,-8.38408,1.3471328020095823
2673,2673,12,delta,delta,human2,1.1865076,11.032818,0.8947367668151855
2674,2674,2,alpha,gamma,human2,0.62028855,-3.6329384,1.691469430923462
2675,2675,13,activated_stellate,activated_stellate,human2,6.658249,15.715282,1.5445300340652466
2676,2676,12,delta,delta,human2,1.0051305,11.280792,0.8695537447929382
2677,2677,1,beta,beta,human2,-6.858373,10.888519,0.5207907557487488
2678,2678,12,gamma,delta,human2,-4.8699937,-0.7037772,1.131200671195984
2679,2679,12,delta,delta,human2,1.9329705,10.666913,0.8522132635116577
2680,2680,2,gamma,gamma,human2,-4.6111608,-1.2088764,1.1220260858535769
2681,2681,1,beta,beta,human2,-4.901609,12.791247,0.8946931958198547
2682,2682,4,ductal,epsilon,human2,11.54365,-8.284007,1.3869324922561646
2683,2683,2,alpha,gamma,human2,0.5012299,-4.2643247,0.7918660640716553
2684,2684,4,ductal,epsilon,human2,10.607948,-7.9089394,1.0878207683563232
2685,2685,2,alpha,gamma,human2,0.30521387,-4.4084554,0.5152014493942261
2686,2686,4,ductal,epsilon,human2,11.472056,-8.334126,1.286185383796692
2687,2687,1,beta,beta,human2,-6.5548606,11.214946,0.5272241234779358
2688,2688,4,ductal,epsilon,human2,11.009439,-8.348525,1.398957133293152
2689,2689,2,alpha,gamma,human2,0.58398277,-3.5694432,1.2310066223144531
2690,2690,1,beta,beta,human2,-7.1181445,10.794993,0.5423644185066223
2691,2691,1,beta,beta,human2,-7.174142,11.021736,0.5587027668952942
2692,2692,0,ductal,t_cell,human2,13.559653,3.8209803,1.7698992490768433
2693,2693,1,beta,beta,human2,-5.9651537,11.570067,0.8896512389183044
2694,2694,2,alpha,gamma,human2,0.1051767,-3.5744631,0.5477796792984009
2695,2695,4,ductal,epsilon,human2,11.784595,-8.559166,1.586146116256714
2696,2696,13,activated_stellate,activated_stellate,human2,6.525394,15.550761,1.6821178197860718
2697,2697,2,alpha,gamma,human2,-0.23540294,-4.1945596,0.5541052222251892
2698,2698,1,beta,beta,human2,-6.49129,11.90817,0.7431182265281677
2699,2699,1,beta,beta,human2,-7.2850366,10.370326,0.5898232460021973
2700,2700,4,ductal,epsilon,human2,10.575176,-7.878911,1.2573474645614624
2701,2701,2,alpha,gamma,human2,-0.14113198,-3.5792646,0.5415512919425964
2702,2702,4,ductal,epsilon,human2,11.817958,-8.680293,1.6663763523101809
2703,2703,2,alpha,gamma,human2,0.6588004,-3.9809935,0.6118642091751099
2704,2704,12,alpha,delta,human2,-0.9953988,0.25758386,0.5944282412528992
2705,2705,2,alpha,gamma,human2,0.16942582,-4.4516654,0.4812081754207611
2706,2706,2,alpha,gamma,human2,0.215881,-4.516905,0.5551339387893677
2707,2707,2,alpha,gamma,human2,-0.5617128,-3.1401608,0.4726455211639404
2708,2708,1,beta,beta,human2,-6.566688,12.044846,0.5355748534202576
2709,2709,4,ductal,epsilon,human2,12.561181,-7.4611964,1.2632181644439695
2710,2710,2,alpha,gamma,human2,-0.82040924,-2.179091,0.5865210294723511
2711,2711,2,alpha,gamma,human2,-0.9317211,-2.3716204,0.5008211135864258
2712,2712,2,alpha,gamma,human2,-0.07572747,-4.1726413,0.5939772725105286
2713,2713,4,ductal,epsilon,human2,11.430583,-8.162553,1.152143120765686
2714,2714,1,beta,beta,human2,-7.2754383,10.882999,0.6849662065505981
2715,2715,4,ductal,epsilon,human2,10.907861,-7.742405,1.4123858213424685
2716,2716,13,activated_stellate,activated_stellate,human2,6.574224,15.608084,1.7510380744934082
2717,2717,2,alpha,gamma,human2,0.045892574,-3.3787582,0.4663096070289612
2718,2718,1,beta,beta,human2,-7.166586,11.106881,0.514555811882019
2719,2719,2,alpha,gamma,human2,-0.08297781,-4.1961217,0.5347182750701904
2720,2720,2,alpha,gamma,human2,0.39777923,-4.1801014,0.8840013146400452
2721,2721,4,ductal,epsilon,human2,12.456448,-7.3704777,0.8539378643035889
2722,2722,2,alpha,gamma,human2,0.57645494,-0.7975315,0.8547437787055969
2723,2723,2,alpha,gamma,human2,-0.14358784,-3.784418,0.4550573527812958
2724,2724,1,beta,beta,human2,-6.923354,10.296511,0.5448618531227112
2725,2725,1,beta,beta,human2,-6.62183,11.595414,0.5380179286003113
2726,2726,1,beta,beta,human2,-6.4380174,11.59597,0.5985987782478333
2727,2727,1,beta,beta,human2,-7.2324533,10.813975,0.5672008395195007
2728,2728,0,ductal,t_cell,human2,12.964688,3.8426447,1.4985812902450562
2729,2729,8,macrophage,macrophage,human2,-1.6457521,3.7644718,2.3171920776367188
2730,2730,2,alpha,gamma,human2,-0.62796694,-3.8268132,0.5659168362617493
2731,2731,0,ductal,t_cell,human2,13.667972,3.7098916,1.5610181093215942
2732,2732,2,alpha,gamma,human2,-0.079063244,-4.189863,0.4944897294044494
2733,2733,1,beta,beta,human2,-4.771327,11.647907,0.6786669492721558
2734,2734,1,beta,beta,human2,-7.143195,9.241382,0.9925785660743712
2735,2735,4,ductal,epsilon,human2,11.543578,-8.284438,1.2712528705596924
2736,2736,1,beta,beta,human2,-6.089882,11.553718,0.8343592286109924
2737,2737,12,delta,delta,human2,1.1008161,10.807625,1.1976048946380615
2738,2738,13,quiescent_stellate,activated_stellate,human2,6.1813865,16.507406,2.5691592693328857
2739,2739,2,alpha,gamma,human2,0.63322264,-3.5407891,0.5027557611465454
2740,2740,2,alpha,gamma,human2,-0.41894326,-3.744962,0.4713063836097717
2741,2741,1,beta,beta,human2,-6.416918,11.920848,0.6711204648017883
2742,2742,4,ductal,epsilon,human2,11.386092,-8.435121,1.528098464012146
2743,2743,1,beta,beta,human2,-6.8061833,11.760343,0.736322283744812
2744,2744,2,alpha,gamma,human2,0.14087309,-4.4510612,0.5666730403900146
2745,2745,1,beta,beta,human2,-6.4639907,11.722935,0.650575578212738
2746,2746,2,alpha,gamma,human2,0.31528455,-4.1703243,0.5621283650398254
2747,2747,1,beta,beta,human2,-6.943669,11.55233,0.7301610112190247
2748,2748,1,beta,beta,human2,-5.653297,11.931095,0.6920067667961121
2749,2749,1,beta,beta,human2,-6.44278,11.993889,0.5681571364402771
2750,2750,1,beta,beta,human2,-5.6307755,12.132031,0.6123005151748657
2751,2751,2,alpha,gamma,human2,-1.1255045,-3.2881763,0.4715388417243957
2752,2752,2,alpha,gamma,human2,-0.5147757,-3.8357806,0.5121897459030151
2753,2753,1,beta,beta,human2,-6.2542343,11.783548,0.6419174075126648
2754,2754,2,alpha,gamma,human2,-0.2137556,-4.0991282,0.5249435901641846
2755,2755,12,delta,delta,human2,1.9400907,10.50263,0.8116059899330139
2756,2756,2,alpha,gamma,human2,-0.1845414,-3.832563,0.4967363774776459
2757,2757,1,beta,beta,human2,-3.3970585,10.736257,0.8185591101646423
2758,2758,12,schwann,delta,human2,4.3682785,15.100695,3.989679336547852
2759,2759,1,beta,beta,human2,-7.3414855,9.918818,0.6644740700721741
2760,2760,1,beta,beta,human2,-7.2261553,11.153453,0.5320521593093872
2761,2761,2,alpha,gamma,human2,-0.4044592,-3.059663,0.4607413113117218
2762,2762,2,alpha,gamma,human2,-0.68195,-3.001452,0.593870222568512
2763,2763,2,alpha,gamma,human2,0.071116686,-3.4274917,0.5992593169212341
2764,2764,1,beta,beta,human2,-6.7427793,11.358858,0.6749259233474731
2765,2765,2,alpha,gamma,human2,-0.20237947,-4.162374,0.8158922791481018
2766,2766,1,beta,beta,human2,-5.2154255,11.493298,0.7714253664016724
2767,2767,4,ductal,epsilon,human2,11.452883,-8.078801,1.4367945194244385
2768,2768,4,ductal,epsilon,human2,12.244383,-7.488127,0.8778833746910095
2769,2769,12,gamma,delta,human2,-4.287341,-0.954872,1.0914520025253296
2770,2770,1,beta,beta,human2,-6.5551844,11.015529,0.630027174949646
2771,2771,2,alpha,gamma,human2,-0.32079914,-3.7474298,0.6255927085876465
2772,2772,4,ductal,epsilon,human2,11.968245,-8.083692,1.2400591373443604
2773,2773,1,beta,beta,human2,-6.4580274,11.811354,0.5881005525588989
2774,2774,5,ductal,ductal,human2,12.698916,-7.4798417,1.3086464405059814
2775,2775,4,ductal,epsilon,human2,11.351237,-8.373271,1.3781533241271973
2776,2776,2,alpha,gamma,human2,-0.35316643,-3.6911235,0.4897563457489013
2777,2777,13,activated_stellate,activated_stellate,human2,6.607748,15.600835,1.571587324142456
2778,2778,12,delta,delta,human2,2.2603533,10.587077,1.0060207843780518
2779,2779,1,beta,beta,human2,-6.585392,11.8481455,0.5939317345619202
2780,2780,1,beta,beta,human2,-6.632667,11.7124815,0.5529002547264099
2781,2781,1,beta,beta,human2,-6.0576944,11.83523,0.5315732955932617
2782,2782,2,alpha,gamma,human2,0.049188178,-3.7048526,0.600237250328064
2783,2783,2,alpha,gamma,human2,0.44125748,-4.2137957,0.6791887879371643
2784,2784,2,alpha,gamma,human2,0.15970385,-4.2836895,0.7717788219451904
2785,2785,13,activated_stellate,activated_stellate,human2,6.3052874,15.215564,1.882535696029663
2786,2786,2,alpha,gamma,human2,0.056719262,-3.836033,0.7835643291473389
2787,2787,2,alpha,gamma,human2,0.5501859,-4.2583737,1.2280633449554443
2788,2788,2,alpha,gamma,human2,0.32207832,-3.9416327,0.5191040635108948
2789,2789,2,alpha,gamma,human2,0.22567701,-4.1476593,0.8737330436706543
2790,2790,2,alpha,gamma,human2,0.012688353,-4.2607546,0.5429134964942932
2791,2791,12,delta,delta,human2,1.7071748,11.337677,0.7923344969749451
2792,2792,2,alpha,gamma,human2,-0.19069552,-4.0307207,0.5193521976470947
2793,2793,12,gamma,delta,human2,-4.815674,-0.50995415,1.2322694063186646
2794,2794,2,alpha,gamma,human2,-0.38005644,-3.624119,0.6546837687492371
2795,2795,2,alpha,gamma,human2,-0.67728996,-3.2420335,0.8778653740882874
2796,2796,12,gamma,delta,human2,-5.152995,-1.1442006,1.8968658447265625
2797,2797,2,alpha,gamma,human2,0.5600148,-3.6774783,0.5111064910888672
2798,2798,2,alpha,gamma,human2,-0.0669495,-4.304716,0.4558550417423248
2799,2799,2,alpha,gamma,human2,-0.3071852,-4.19735,0.9732149839401244
2800,2800,2,alpha,gamma,human2,-1.1180263,-3.2401555,1.0910056829452517
2801,2801,4,ductal,epsilon,human2,11.032852,-8.343192,1.3061206340789795
2802,2802,2,alpha,gamma,human2,0.29165623,-3.698615,0.4755814969539642
