cell_index,cell_id,predicted_label,true_label,aligned_predicted_label,batch,umap_1,umap_2,scraw_reconstruction_weight
966,966,0,alpha,alpha,human1,10.870624,9.276626,0.4642245769500732
967,967,0,alpha,alpha,human1,11.329763,9.450265,0.7811790108680725
968,968,0,alpha,alpha,human1,9.541923,7.933321,0.555665910243988
969,969,1,ductal,epsilon,human1,-3.8566144,19.394379,1.5183464288711548
970,970,0,alpha,alpha,human1,8.057519,9.531321,0.4787837266921997
971,971,5,acinar,acinar,human1,-2.2657027,12.861678,1.043813705444336
972,972,5,acinar,acinar,human1,-0.4926378,12.615906,0.6327347159385681
973,973,4,beta,beta,human1,9.2481985,-2.6824472,0.7448024153709412
974,974,8,delta,delta,human1,6.7004,4.359546,0.938647985458374
975,975,12,quiescent_stellate,quiescent_stellate,human1,-12.601488,-0.5754489,1.8668948411941528
976,976,0,alpha,alpha,human1,11.0085745,9.556068,0.4622142016887665
977,977,8,delta,delta,human1,6.7498546,4.3135705,0.832375168800354
978,978,8,beta,delta,human1,7.910381,1.1212459,1.016114592552185
979,979,9,ductal,ductal,human1,-2.283426,18.375257,1.0989681482315063
980,980,4,beta,beta,human1,8.872302,-0.50200266,0.7707204818725586
981,981,4,beta,beta,human1,11.022678,-2.76957,0.7040784955024719
982,982,4,beta,beta,human1,9.400152,-2.08871,0.6878806352615356
983,983,4,beta,beta,human1,10.520854,-3.1057453,0.5325201749801636
984,984,12,quiescent_stellate,quiescent_stellate,human1,-12.633417,-0.5466368,1.5265036821365356
985,985,2,endothelial,endothelial,human1,-8.253331,-1.00554,1.63822340965271
986,986,5,acinar,acinar,human1,-1.1075776,12.928367,0.6841754913330078
987,987,3,activated_stellate,activated_stellate,human1,-11.475125,0.7506496,1.609521508216858
988,988,8,delta,delta,human1,6.419286,4.704159,0.9321388602256776
989,989,8,beta,delta,human1,8.299308,0.6510621,1.3681786060333252
990,990,0,alpha,alpha,human1,8.101235,8.958663,0.5418166518211365
991,991,2,endothelial,endothelial,human1,-8.845995,-1.1777532,1.7312633991241455
992,992,2,endothelial,endothelial,human1,-8.41562,-1.0024158,1.7135286331176758
993,993,0,alpha,alpha,human1,10.613999,8.681194,0.5026230812072754
994,994,4,beta,beta,human1,10.544448,-2.9801066,0.5446586012840271
995,995,8,gamma,delta,human1,7.877753,6.3789625,1.0529000759124756
996,996,4,beta,beta,human1,9.773913,-2.180927,0.6983460187911987
997,997,10,ductal,t_cell,human1,-3.794267,19.354895,3.2633657455444336
998,998,8,activated_stellate,delta,human1,-10.985301,-0.5060276,1.949434518814087
999,999,0,alpha,alpha,human1,8.343072,9.090537,0.5622736215591431
1000,1000,4,beta,beta,human1,8.662627,-2.106625,0.5299659967422485
1001,1001,4,beta,beta,human1,9.767158,-1.8362808,0.7977539300918579
1002,1002,0,alpha,alpha,human1,9.662965,8.296613,0.4513085484504699
1003,1003,5,acinar,acinar,human1,-0.6687276,12.891767,0.7104253172874451
1004,1004,12,quiescent_stellate,quiescent_stellate,human1,-12.126796,-0.67299825,1.6900012493133545
1005,1005,4,beta,beta,human1,9.586218,-3.0058107,0.6576020121574402
1006,1006,0,alpha,alpha,human1,8.574524,8.5484915,0.4624764621257782
1007,1007,4,beta,beta,human1,11.074523,-2.7362561,0.587822437286377
1008,1008,9,ductal,ductal,human1,-2.4118645,18.784683,2.632173776626587
1009,1009,4,beta,beta,human1,9.734417,-1.6596693,0.6602236032485962
1010,1010,8,delta,delta,human1,6.9209366,4.5765634,1.175927758216858
1011,1011,4,beta,beta,human1,7.8951426,-0.8645478,0.8763328194618225
1012,1012,8,beta,delta,human1,7.562283,0.35184538,0.924808144569397
1013,1013,4,beta,beta,human1,10.658322,-2.269372,0.5894448757171631
1014,1014,4,beta,beta,human1,8.800259,-0.8418631,0.5538572072982788
1015,1015,12,quiescent_stellate,quiescent_stellate,human1,-12.540448,-0.4626928,1.8087846040725708
1016,1016,4,beta,beta,human1,10.924594,-2.8190536,1.0328199863433838
1017,1017,4,beta,beta,human1,9.712823,-2.3406553,0.7226620316505432
1018,1018,8,schwann,delta,human1,-10.906953,-0.51848197,4.036805152893066
1019,1019,2,endothelial,endothelial,human1,-8.345045,-1.0290424,1.5741301774978638
1020,1020,4,beta,beta,human1,9.25065,0.24158607,0.9552396535873412
1021,1021,4,beta,beta,human1,10.194386,-3.304756,0.6924086213111877
1022,1022,1,ductal,epsilon,human1,-3.477063,19.082,0.9881834387779236
1023,1023,8,gamma,delta,human1,7.849493,6.3427615,0.9593566656112672
1024,1024,0,alpha,alpha,human1,11.315257,9.7381935,0.4692051410675049
1025,1025,8,gamma,delta,human1,7.9235873,6.392555,1.183435082435608
1026,1026,0,alpha,alpha,human1,11.15327,9.440496,0.4865777790546417
1027,1027,6,quiescent_stellate,schwann,human1,-11.254422,-0.20519876,1.9035530090332031
1028,1028,2,endothelial,endothelial,human1,-9.3450575,-1.1303972,1.5393074750900269
1029,1029,12,quiescent_stellate,quiescent_stellate,human1,-11.672638,-0.67307544,1.6454274654388428
1030,1030,8,delta,delta,human1,6.230286,5.2571297,1.1866875886917114
1031,1031,4,beta,beta,human1,8.833245,-1.884408,0.6720743179321289
1032,1032,9,ductal,ductal,human1,-2.0584373,18.460707,2.986228704452514
1033,1033,2,endothelial,endothelial,human1,-8.4619255,-0.9915306,1.6692081689834597
1034,1034,8,beta,delta,human1,8.5072155,1.4135891,1.1509225368499756
1035,1035,8,delta,delta,human1,6.6045094,4.377037,0.9360799193382264
1036,1036,6,activated_stellate,schwann,human1,-11.396666,0.2576827,2.049150228500366
1037,1037,2,endothelial,endothelial,human1,-8.735061,-1.1335177,1.6165534257888794
1038,1038,5,acinar,acinar,human1,-0.93831605,12.32772,0.628933310508728
1039,1039,2,endothelial,endothelial,human1,-9.334775,-1.09273,1.681299090385437
1040,1040,8,delta,delta,human1,6.8783154,4.530072,0.6922966837882996
1041,1041,8,gamma,delta,human1,7.5676575,5.258694,1.769986629486084
1042,1042,3,activated_stellate,activated_stellate,human1,-11.985896,0.95265317,1.6682597398757937
1043,1043,2,endothelial,endothelial,human1,-8.429277,-1.0435497,1.7508749961853027
1044,1044,4,beta,beta,human1,8.348005,-1.6033748,0.6823838353157043
1045,1045,9,ductal,ductal,human1,-2.9505723,18.087591,4.804415702819824
1046,1046,4,beta,beta,human1,9.060535,-1.9366134,0.7395557761192322
1047,1047,4,beta,beta,human1,10.74892,-3.3844187,0.5439540147781372
1048,1048,0,alpha,alpha,human1,7.725043,8.900304,0.5504027009010315
1049,1049,0,alpha,alpha,human1,8.118141,8.017504,0.598016619682312
1050,1050,8,beta,delta,human1,7.834512,0.8012597,1.0650718212127686
1051,1051,10,ductal,t_cell,human1,-3.5444198,19.181528,3.21601939201355
1052,1052,8,beta,delta,human1,8.615384,1.3378453,1.4242264032363892
1053,1053,0,alpha,alpha,human1,10.604062,8.693926,0.4643511176109314
1054,1054,2,endothelial,endothelial,human1,-8.830808,-1.0724134,1.6449246406555176
1055,1055,2,endothelial,endothelial,human1,-8.727232,-1.1947964,1.5676456689834597
1056,1056,4,beta,beta,human1,8.363719,-1.7202777,0.6845767498016357
1057,1057,13,endothelial,gamma,human1,-10.213444,-1.0228063,2.315703153610229
1058,1058,2,endothelial,endothelial,human1,-9.31442,-1.1950129,1.5131278038024902
1059,1059,0,alpha,alpha,human1,9.007525,9.954528,0.5554645657539368
1060,1060,12,quiescent_stellate,quiescent_stellate,human1,-12.438635,-0.27959603,1.922270655632019
1061,1061,9,ductal,ductal,human1,-2.2451448,18.290173,1.2241169214248655
1062,1062,4,beta,beta,human1,8.685109,-2.0266588,0.5471453070640564
1063,1063,12,quiescent_stellate,quiescent_stellate,human1,-11.906161,-0.76893,1.7163982391357422
1064,1064,8,epsilon,delta,human1,7.3248796,5.3234234,1.888083815574646
1065,1065,8,delta,delta,human1,6.6771646,4.87993,0.8269829154014587
1066,1066,7,macrophage,macrophage,human1,22.268965,5.170345,2.0876293182373047
1067,1067,8,gamma,delta,human1,7.2358556,4.3088684,2.0689423084259038
1068,1068,1,ductal,epsilon,human1,-3.3556507,18.509546,1.143044352531433
1069,1069,8,alpha,delta,human1,8.107954,7.7921224,0.6282104849815369
1070,1070,4,beta,beta,human1,8.642076,-2.1294072,0.6375023126602173
1071,1071,0,alpha,alpha,human1,9.111518,8.617434,0.4552050530910492
1072,1072,2,endothelial,endothelial,human1,-9.005039,-1.1427237,1.7069730758666992
1073,1073,4,beta,beta,human1,8.625859,-0.8521676,0.7994229197502136
1074,1074,8,gamma,delta,human1,7.8415065,6.2816715,0.986861288547516
1075,1075,4,beta,beta,human1,8.212333,-1.2495066,0.6886158585548401
1076,1076,4,beta,beta,human1,8.729597,-1.662425,0.8751567602157593
1077,1077,12,quiescent_stellate,quiescent_stellate,human1,-11.660154,-0.28845888,3.240821361541748
1078,1078,0,alpha,alpha,human1,9.3220215,8.517927,0.4553773105144501
1079,1079,8,beta,delta,human1,7.682913,-0.005038963,1.0180965662002563
1080,1080,8,gamma,delta,human1,6.70012,4.9317985,1.2715970277786257
1081,1081,8,alpha,delta,human1,7.9689384,7.0123277,0.91609525680542
1082,1082,0,alpha,alpha,human1,8.397409,8.726978,0.5953297019004822
1083,1083,8,beta,delta,human1,8.219715,1.4030702,1.0570039749145508
1084,1084,2,endothelial,endothelial,human1,-9.244767,-1.1463534,1.5395143032073977
1085,1085,8,beta,delta,human1,8.553976,1.4042674,2.5169191360473637
1086,1086,12,quiescent_stellate,quiescent_stellate,human1,-11.823059,-0.6881857,1.7201995849609375
1087,1087,13,endothelial,gamma,human1,-9.749822,-1.1655326,1.8249976634979248
1088,1088,8,beta,delta,human1,8.456791,1.3995874,0.8983083963394165
1089,1089,4,beta,beta,human1,9.364777,-1.6235647,0.5761104822158813
1090,1090,8,beta,delta,human1,8.03366,1.3071126,1.0688148736953735
1091,1091,4,beta,beta,human1,7.964461,-0.8441301,0.8333536982536316
1092,1092,10,ductal,t_cell,human1,-3.4233358,19.16907,1.065877914428711
1093,1093,8,beta,delta,human1,-10.982784,-0.41730544,2.0602872371673584
1094,1094,0,alpha,alpha,human1,8.947727,8.620436,0.4704024493694305
1095,1095,12,quiescent_stellate,quiescent_stellate,human1,-12.278047,-0.37340152,1.7052558660507202
1096,1096,4,beta,beta,human1,8.751113,-1.9578663,0.5776378512382507
1097,1097,2,endothelial,endothelial,human1,-9.261011,-1.2496096,1.6721638441085815
1098,1098,8,beta,delta,human1,8.003717,-0.42103362,0.6964332461357117
1099,1099,10,ductal,t_cell,human1,-3.1784108,19.31523,3.019075870513916
1100,1100,9,ductal,ductal,human1,-2.3139627,18.99511,1.3834456205368042
1101,1101,8,beta,delta,human1,8.235951,1.2764838,1.312139630317688
1102,1102,3,activated_stellate,activated_stellate,human1,-11.4910965,0.44809508,1.7853517532348633
1103,1103,4,beta,beta,human1,9.385108,-2.8151696,0.6956084966659546
1104,1104,9,ductal,ductal,human1,-2.8741236,18.84578,1.2107610702514648
1105,1105,4,beta,beta,human1,9.2662325,-2.6689687,0.6164377927780151
1106,1106,13,endothelial,gamma,human1,-9.814039,-1.1638304,1.9062122106552124
1107,1107,8,beta,delta,human1,7.654238,0.17141506,0.7703161835670471
1108,1108,8,beta,delta,human1,8.017307,0.5290037,0.7563563585281372
1109,1109,5,acinar,acinar,human1,-0.12645653,13.138686,1.499220609664917
1110,1110,0,alpha,alpha,human1,9.251035,9.506685,0.4529765844345093
1111,1111,8,schwann,delta,human1,-10.984523,-0.5431606,4.2794623374938965
1112,1112,4,beta,beta,human1,7.815825,-0.7101839,0.5832656621932983
1113,1113,4,beta,beta,human1,9.582326,-2.922299,0.6260390281677246
1114,1114,12,quiescent_stellate,quiescent_stellate,human1,-12.291234,-0.4447243,1.6201082468032837
1115,1115,4,beta,beta,human1,8.089782,-1.0199037,0.8051912784576416
1116,1116,8,gamma,delta,human1,8.316944,6.6280704,0.9474072456359864
1117,1117,2,endothelial,endothelial,human1,-8.691927,-1.1653025,1.582760214805603
1118,1118,4,beta,beta,human1,9.761274,-2.645961,0.5327190160751343
1119,1119,11,mast,mast,human1,21.493061,5.608565,3.628089189529419
1120,1120,4,beta,beta,human1,9.025467,-1.5615209,0.6560019850730896
1121,1121,8,gamma,delta,human1,7.8423605,6.372204,1.046508550643921
1122,1122,12,quiescent_stellate,quiescent_stellate,human1,-11.674934,-0.7092015,1.7314237356185913
1123,1123,4,beta,beta,human1,7.989981,-1.1042514,0.8197603821754456
1124,1124,8,beta,delta,human1,8.250857,0.48135746,0.9384503364562988
1125,1125,4,beta,beta,human1,9.400105,-2.903242,0.7120025753974915
1126,1126,2,endothelial,endothelial,human1,-9.218698,-1.2193575,1.6295868158340454
1127,1127,4,beta,beta,human1,8.605539,-0.9353408,0.5530335307121277
1128,1128,0,alpha,alpha,human1,9.516154,9.378852,0.4534672498703003
1129,1129,12,quiescent_stellate,quiescent_stellate,human1,-12.4544115,-0.39535227,1.6682833433151243
1130,1130,6,activated_stellate,schwann,human1,-11.178725,0.25880134,1.601590633392334
1131,1131,4,beta,beta,human1,8.480289,-1.1491296,0.9936112761497498
1132,1132,0,alpha,alpha,human1,9.400654,8.845739,0.6974439024925232
1133,1133,2,endothelial,endothelial,human1,-9.145165,-1.1256675,1.5227686166763306
1134,1134,12,quiescent_stellate,quiescent_stellate,human1,-12.401865,-0.507398,1.5093421936035156
1135,1135,2,endothelial,endothelial,human1,-9.335054,-1.1926546,1.9575235843658447
1136,1136,2,endothelial,endothelial,human1,-8.981735,-1.1691705,1.7261323928833008
1137,1137,2,endothelial,endothelial,human1,-8.615218,-1.1280385,1.56138813495636
1138,1138,2,endothelial,endothelial,human1,-9.199202,-1.2288324,1.6098153591156006
1139,1139,9,ductal,ductal,human1,-2.2030895,18.273321,1.319259524345398
1140,1140,8,beta,delta,human1,7.66835,0.32537323,0.9337868094444276
1141,1141,1,ductal,epsilon,human1,-3.6770635,19.071884,1.263846755027771
1142,1142,12,quiescent_stellate,quiescent_stellate,human1,-12.557635,-0.5879342,1.5979312658309937
1143,1143,4,beta,beta,human1,8.063085,-1.0102204,0.613120436668396
1144,1144,13,endothelial,gamma,human1,-9.538858,-1.1843784,1.6542752981185913
1145,1145,2,endothelial,endothelial,human1,-8.53297,-0.9782357,1.733589768409729
1146,1146,0,alpha,alpha,human1,8.586266,8.196057,0.5733560919761658
1147,1147,12,quiescent_stellate,quiescent_stellate,human1,-11.65602,-0.6546606,1.7152758836746216
1148,1148,0,alpha,alpha,human1,8.875619,8.500195,0.4772566556930542
1149,1149,5,acinar,acinar,human1,0.015025259,13.018333,0.6927086114883423
1150,1150,8,gamma,delta,human1,7.911819,6.798901,0.971038818359375
1151,1151,2,endothelial,endothelial,human1,-8.701216,-1.191722,2.0268170833587646
1152,1152,4,beta,beta,human1,8.651094,-1.8977612,0.6275023221969604
1153,1153,12,quiescent_stellate,quiescent_stellate,human1,-11.872734,-0.6620836,1.6513941287994385
1154,1154,3,activated_stellate,activated_stellate,human1,-11.56905,0.503958,1.931796312332153
1155,1155,8,beta,delta,human1,7.832079,-0.63551944,0.6400452256202698
1156,1156,4,beta,beta,human1,8.172813,-0.45846614,1.308612823486328
1157,1157,13,endothelial,gamma,human1,-9.873057,-1.1450657,1.9091390371322632
1158,1158,0,alpha,alpha,human1,9.477689,9.269014,0.4799515604972839
1159,1159,12,quiescent_stellate,quiescent_stellate,human1,-11.678045,-0.64452946,2.238683223724365
1160,1160,12,quiescent_stellate,quiescent_stellate,human1,-11.855374,-0.561806,1.8427507877349851
1161,1161,12,quiescent_stellate,quiescent_stellate,human1,-12.37352,-0.64102596,1.5620900392532349
1162,1162,12,quiescent_stellate,quiescent_stellate,human1,-12.39086,-0.41275385,2.1410136222839355
1163,1163,13,endothelial,gamma,human1,-9.9953785,-1.0928302,2.154609203338623
1164,1164,4,beta,beta,human1,8.7291975,-0.13526519,0.8255783915519714
1165,1165,12,quiescent_stellate,quiescent_stellate,human1,-12.533738,-0.5921958,1.8803119659423828
1166,1166,4,beta,beta,human1,9.918085,-1.4179901,0.8294703960418701
1167,1167,12,quiescent_stellate,quiescent_stellate,human1,-12.626445,-0.5635871,1.6771492958068848
1168,1168,12,quiescent_stellate,quiescent_stellate,human1,-12.559571,-0.59011495,1.5975202322006226
1169,1169,8,beta,delta,human1,7.695928,0.14626253,0.7611864805221558
1170,1170,4,beta,beta,human1,9.038808,-2.472803,0.6813573837280273
1171,1171,8,beta,delta,human1,7.8678117,-0.34965742,0.8551849722862244
1172,1172,4,beta,beta,human1,8.418312,-0.7525357,0.7862459421157837
1173,1173,4,beta,beta,human1,8.061424,-0.9965873,0.8227617740631104
1174,1174,2,endothelial,endothelial,human1,-8.86958,-1.1712027,1.543884515762329
1175,1175,0,alpha,alpha,human1,9.892802,10.002641,0.4550879299640655
1176,1176,4,beta,beta,human1,7.9956646,-0.8390557,0.6077645421028137
1177,1177,13,endothelial,gamma,human1,-9.972909,-1.1284349,2.1388399600982666
1178,1178,2,endothelial,endothelial,human1,-9.011367,-1.2261767,1.5848023891448977
1179,1179,6,activated_stellate,schwann,human1,-11.133716,-0.20946832,2.1784701347351074
1180,1180,0,alpha,alpha,human1,9.103188,8.265934,0.4636182487010956
1181,1181,4,beta,beta,human1,8.711692,-1.5843508,0.7699781656265259
1182,1182,4,beta,beta,human1,8.405822,-1.2595317,0.5811482667922974
1183,1183,5,acinar,acinar,human1,0.06030574,13.026941,1.728045105934143
1184,1184,12,quiescent_stellate,quiescent_stellate,human1,-11.642398,-0.6545473,2.340345621109009
1185,1185,2,endothelial,endothelial,human1,-9.318132,-1.2277851,1.6593934297561646
1186,1186,2,endothelial,endothelial,human1,-9.410572,-1.2432554,1.6074546575546265
1187,1187,13,endothelial,gamma,human1,-10.024912,-1.1177647,1.919844388961792
1188,1188,8,delta,delta,human1,6.354119,4.512853,1.1004865169525146
1189,1189,2,endothelial,endothelial,human1,-9.5032425,-1.2489309,1.659037470817566
1190,1190,0,alpha,alpha,human1,9.105353,8.599946,0.4518584609031677
1191,1191,4,beta,beta,human1,7.8963943,-0.82776517,0.7471129298210144
1192,1192,12,quiescent_stellate,quiescent_stellate,human1,-11.543138,-0.67826873,2.22262978553772
1193,1193,13,endothelial,gamma,human1,-10.231468,-1.0365433,2.4077842235565186
1194,1194,12,quiescent_stellate,quiescent_stellate,human1,-12.298852,-0.6233664,1.640705704689026
1195,1195,8,alpha,delta,human1,7.9751115,7.5713315,0.6852111220359802
1196,1196,12,quiescent_stellate,quiescent_stellate,human1,-11.764082,-0.6357929,1.918208122253418
1197,1197,5,acinar,acinar,human1,-1.9990625,12.398223,0.7907220125198364
1198,1198,5,acinar,acinar,human1,-3.1169913,16.128756,1.1147661209106443
1199,1199,8,delta,delta,human1,7.30556,4.719195,0.7972002625465393
1200,1200,5,acinar,acinar,human1,-1.5470376,12.258192,1.3109384775161743
1201,1201,3,activated_stellate,activated_stellate,human1,-12.054746,1.2177256,1.8744995594024656
1202,1202,5,acinar,acinar,human1,-2.3763928,14.329891,0.8991263508796692
1203,1203,5,acinar,acinar,human1,-2.041227,13.976311,0.6617628335952759
1204,1204,8,delta,delta,human1,7.4430523,4.5092735,0.8040030598640442
1205,1205,8,delta,delta,human1,7.5615973,0.12903309,1.1950668096542358
1206,1206,8,delta,delta,human1,6.819575,4.5905976,0.7178877592086792
1207,1207,5,acinar,acinar,human1,-2.7045925,13.239604,1.0261982679367063
1208,1208,4,beta,beta,human1,10.776455,-2.6249619,0.615445613861084
1209,1209,3,activated_stellate,activated_stellate,human1,-11.813964,1.219491,1.6272372007369995
1210,1210,8,delta,delta,human1,6.669369,5.301817,1.0005147457122805
1211,1211,8,delta,delta,human1,6.5315824,4.8794403,1.3894460201263428
1212,1212,8,delta,delta,human1,6.4229956,4.5913033,0.8282661437988281
1213,1213,8,delta,delta,human1,6.583478,4.250389,0.6932111978530884
1214,1214,4,beta,beta,human1,10.127699,-2.0362496,0.638397753238678
1215,1215,8,delta,delta,human1,6.510217,5.739897,1.7602083683013916
1216,1216,5,acinar,acinar,human1,-2.6728983,13.205738,0.7746289968490601
1217,1217,3,activated_stellate,activated_stellate,human1,-11.755022,1.0217189,1.544063687324524
1218,1218,3,activated_stellate,activated_stellate,human1,-11.735429,1.039321,1.5477533340454102
1219,1219,8,delta,delta,human1,6.4387474,5.838314,1.054559588432312
1220,1220,4,beta,beta,human1,9.740452,-2.5323117,0.5744017958641052
1221,1221,5,acinar,acinar,human1,-2.356903,13.029654,0.7721924185752869
1222,1222,8,delta,delta,human1,7.40011,6.1619244,2.507546186447144
1223,1223,4,beta,beta,human1,10.269389,-2.584665,0.5711718201637268
1224,1224,8,delta,delta,human1,7.6915307,5.0660663,1.044012188911438
1225,1225,1,ductal,epsilon,human1,-3.4772763,16.452965,1.8493345975875852
1226,1226,5,acinar,acinar,human1,-0.25162926,13.075476,0.7328534126281738
1227,1227,5,acinar,acinar,human1,-2.3779283,14.442121,0.7706142663955688
1228,1228,8,delta,delta,human1,7.0612354,4.3545065,0.7749273777008057
1229,1229,4,beta,beta,human1,10.667216,-3.22286,0.6504591107368469
1230,1230,4,beta,beta,human1,9.268033,-0.46256003,0.8128405809402466
1231,1231,4,beta,beta,human1,8.100271,0.5569111,1.065032720565796
1232,1232,8,delta,delta,human1,7.4993362,4.9479723,0.8034817576408386
1233,1233,4,beta,beta,human1,11.958015,-2.961573,0.7689957022666931
1234,1234,4,beta,beta,human1,10.66656,-3.0710204,0.7968030571937561
1235,1235,4,beta,beta,human1,9.869722,-2.5332878,0.7301495671272278
1236,1236,8,delta,delta,human1,6.8462543,4.258614,0.7272965312004089
1237,1237,8,delta,delta,human1,6.7001386,4.890894,0.7503961324691772
1238,1238,8,delta,delta,human1,7.182809,4.378799,0.8691543340682983
1239,1239,5,acinar,acinar,human1,-2.8927298,15.326179,0.9469057321548462
1240,1240,9,ductal,ductal,human1,-1.1036118,19.211792,1.61017906665802
1241,1241,8,delta,delta,human1,6.527395,4.376515,0.6811544299125671
1242,1242,3,activated_stellate,activated_stellate,human1,-11.70911,1.1280271,1.4846712350845337
1243,1243,4,beta,beta,human1,11.301645,-3.4160178,0.5882728099822998
1244,1244,8,activated_stellate,delta,human1,-11.150565,-0.19823486,2.501133441925049
1245,1245,0,alpha,alpha,human1,11.88129,9.934844,0.4567337334156036
1246,1246,8,delta,delta,human1,6.993959,4.387602,1.1333327293395996
1247,1247,4,beta,beta,human1,9.965091,-0.83858943,0.8774731755256653
1248,1248,4,beta,beta,human1,10.003639,-2.6773868,0.5747990608215332
1249,1249,4,beta,beta,human1,10.647381,-2.651861,0.5593807697296143
1250,1250,5,acinar,acinar,human1,-0.21460122,13.113159,0.8303275108337402
1251,1251,8,delta,delta,human1,6.597231,4.355412,0.7344841361045837
1252,1252,9,ductal,ductal,human1,-1.9418634,19.1418,1.170737624168396
1253,1253,7,macrophage,macrophage,human1,22.071472,5.305436,2.6498193740844727
1254,1254,8,delta,delta,human1,6.772873,5.013664,0.6819038987159729
1255,1255,8,beta,delta,human1,8.806231,1.1218538,1.1501843929290771
1256,1256,4,beta,beta,human1,9.735988,-1.798077,0.5830345153808594
1257,1257,8,delta,delta,human1,6.80369,4.380319,0.7573537826538086
1258,1258,8,delta,delta,human1,6.3138833,5.2192826,1.2736161947250366
1259,1259,4,beta,beta,human1,10.470355,-0.5526323,0.5917854905128479
1260,1260,8,delta,delta,human1,7.087543,4.543294,0.7395300269126892
1261,1261,4,beta,beta,human1,11.099842,-3.0926895,0.7036780118942261
1262,1262,8,delta,delta,human1,6.5443015,4.2708826,0.7586324214935303
1263,1263,5,acinar,acinar,human1,-2.1809976,14.801525,0.722744882106781
1264,1264,8,delta,delta,human1,7.4319267,4.399437,1.1317096948623655
1265,1265,4,beta,beta,human1,10.439186,-2.179234,0.6663228273391724
1266,1266,5,acinar,acinar,human1,-3.4822838,15.593919,1.1977766752243042
1267,1267,4,beta,beta,human1,10.668681,-3.1687725,0.5713605284690857
1268,1268,4,beta,beta,human1,9.460732,-1.354846,0.6543794870376587
1269,1269,9,ductal,ductal,human1,-2.0877602,19.302816,3.617739677429199
1270,1270,8,delta,delta,human1,7.1535835,4.952277,1.25565505027771
1271,1271,8,delta,delta,human1,7.078087,4.847036,0.7780331373214722
1272,1272,4,beta,beta,human1,10.817816,-2.5040247,0.6497277021408081
1273,1273,8,delta,delta,human1,6.165136,4.8917847,0.7349263429641724
1274,1274,8,delta,delta,human1,6.3713117,4.597041,0.778744101524353
1275,1275,4,beta,beta,human1,11.131203,-3.3623462,0.8001840710639954
1276,1276,0,alpha,alpha,human1,11.166385,8.700734,0.455794095993042
1277,1277,4,beta,beta,human1,10.42854,-2.4620097,0.5825884938240051
1278,1278,5,acinar,acinar,human1,-2.93534,15.749408,0.8096644878387451
1279,1279,0,alpha,alpha,human1,7.9462667,9.990668,0.5007533431053162
1280,1280,0,alpha,alpha,human1,11.524027,10.14691,0.4592741429805755
1281,1281,4,beta,beta,human1,9.472516,-2.6182644,0.5764201879501343
1282,1282,4,beta,beta,human1,10.43858,-2.7192,0.6544594764709473
1283,1283,4,beta,beta,human1,10.4394865,-3.235274,0.5347412824630737
1284,1284,4,beta,beta,human1,10.619244,-3.2168088,0.6835969686508179
1285,1285,4,beta,beta,human1,10.509297,-2.664981,0.69050133228302
1286,1286,4,beta,beta,human1,10.933196,-2.9454215,0.6654418110847473
1287,1287,4,beta,beta,human1,8.868607,-0.5356723,0.9470739960670472
1288,1288,4,beta,beta,human1,9.664048,-2.716248,0.5719580054283142
1289,1289,8,delta,delta,human1,7.0693607,4.655487,1.0127322673797607
1290,1290,4,beta,beta,human1,10.429892,-2.1132524,0.5515727400779724
1291,1291,4,beta,beta,human1,10.436341,-2.7182415,0.5046716928482056
1292,1292,8,delta,delta,human1,6.7035275,5.2836423,0.7906138300895691
1293,1293,4,beta,beta,human1,10.493006,-2.6501384,0.5717456936836243
1294,1294,4,beta,beta,human1,10.054891,-1.7934932,0.8058751225471497
1295,1295,4,beta,beta,human1,10.087709,-1.8464854,0.5719067454338074
1296,1296,0,alpha,alpha,human1,10.672157,8.66592,0.4525411427021026
1297,1297,8,delta,delta,human1,6.3817205,4.7231,0.9278911352157592
1298,1298,0,alpha,alpha,human1,11.229508,9.701727,0.5698753595352173
1299,1299,4,beta,beta,human1,10.202366,-1.1681458,0.8403112292289734
1300,1300,8,delta,delta,human1,6.7055883,4.1961355,0.8582491874694824
1301,1301,4,beta,beta,human1,10.258751,-2.7206295,0.5823853611946106
1302,1302,3,activated_stellate,activated_stellate,human1,-11.525531,0.5817955,2.130539655685425
1303,1303,4,beta,beta,human1,10.41933,-2.0884123,0.6350694298744202
1304,1304,8,beta,delta,human1,8.708709,1.2978327,1.017153263092041
1305,1305,8,delta,delta,human1,6.904966,5.0139217,1.1053898334503174
1306,1306,8,delta,delta,human1,7.464361,4.706469,0.9382197260856628
1307,1307,9,ductal,ductal,human1,-1.9389437,19.287033,5.136754512786865
1308,1308,5,acinar,acinar,human1,-3.0174098,16.15923,0.9217593669891356
1309,1309,5,acinar,acinar,human1,-1.8181655,13.3827715,0.6514438390731812
1310,1310,8,delta,delta,human1,7.130694,4.6669774,0.8405665159225464
1311,1311,9,ductal,ductal,human1,-2.4010568,20.09656,1.1914749145507812
1312,1312,8,delta,delta,human1,6.138157,4.916269,0.8873566389083862
1313,1313,4,beta,beta,human1,11.113789,-2.6411054,0.7262711524963379
1314,1314,10,ductal,t_cell,human1,-3.0048594,20.386078,0.925239324569702
1315,1315,8,beta,delta,human1,8.76852,0.25584516,0.9377788305282592
1316,1316,4,beta,beta,human1,11.365779,-3.1300406,0.5767099857330322
1317,1317,4,beta,beta,human1,10.595101,-2.9800875,0.5608062148094177
